,author,content,time
21502,超强幸运丸,现在才想起昨天的团魂热搜字粉现在说其他人公然唯九唯十没有团魂怪队友粉笑死之前骂rbr喝核废水骂粉丝egz的不是你现在来艹团魂除了喜欢字的谁会喜欢整个团,05月18日 10:51
99363,kabuki evil,嫁鸡随鸡嫁狗随狗,2017-02-05
16789,funjoe,乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月09日 14:09
43577,UncleX3,大阪市长同意核污水排入大阪湾只要经过科学处理就可以9月17日日本大阪市长松井一郎在接受采访时表示福岛核辐射污染水在经过科学处理后可排向大阪湾18日上午日本渔业联合会针对该市长的言论向日本水产课提交抗议书随后日本环境大臣小泉进次郎作出回应时差视频http,2019-09-18 18:58
66472,广视新闻,日本核污水入海220天可抵达韩国9日部分韩国民众来到首尔的日本大使馆外抗议日本政府将福岛核污水入海据韩媒报道研究表明日本如果将核污水排入大海220天之后被污染的海水将抵达济州岛400天后将到达韩国西海岸韩国外交部此前表示韩国政府已启动跨部门应对机制密切关注事态发展央视网L央视网的微博视频收起全文d,2020-11-12 16:30
46346,Every_tiny_Happiness,日本核辐射污染物被冲入河流据日本福岛县田村市称受台风海贝思引发洪水冲击一批装有核辐射污染物的垃圾袋被冲走进入河流垃圾袋里装的主要是当时核事故清理出的草木碎片垃圾临时存放处约有2667袋垃圾均装有核辐射污染物当地政府已找回6袋但尚无法确认流落在外的垃圾袋数量L央视新闻的微博视频收起全文d,2019-10-14 18:48
18130,Mavis关关,一起喝点核废水吧谷大白话好家伙,05月10日 08:57
53664,深得我心_LXMayq,发布了头条文章黄健翔疑曝光春节不外出原因用核泄漏电影暗示新型肺炎危害O黄健翔疑曝光春节不外出原因用核泄漏电影暗示新型肺炎危害,2020-01-24 20:07
66519,BFTK线向上,日本核污水入海220天可抵达韩国220天之后被污染的海水将抵达济州岛400天后将到达韩国西海岸这个小日本要祸害全世界了L央视网的微博视频,2020-11-12 21:14
48976,豪放的冲天一笑201506,转发微博,2019-11-03 17:17
56014,身量乌梅偕同Hw,把本拉登海葬受到日本核废水影响产生变异最终成为哥斯拉登美国官员说会把拉登烧了扔海里日本民众担心2铜陵铜陵市中西医结合医院,2020-02-26 14:05
4194,新华网大咖财经,友情提示慎食金枪鱼据英国BBC报道在加州海岸捕获的蓝鳍金枪鱼中检验出日本福岛核辐射污染物放射性铯含量比往年高出10倍蓝鳍金枪鱼迁徙的一部分会游经中国台湾福建记者获悉受污染蓝鳍金枪鱼是否在福建台湾等地被发现还有待考证法制晚报O网页链接,2012年05月30日 17:03
52858,星星是个好小伙,转发微博,2019-12-30 19:59
35680,cs1866,美国祸害太平洋核试验致命遗产出问题或酿大规模核泄漏我和87人都在看快来一起围观O网页链接,2019-06-07 11:53
23063,_汐萦_,日本排核废水的计划路线磨灭了我十几年来看日漫积累下的最后一点好感,04月14日 23:59
65312,海口网,日本拟将福岛核污水排放入海日本东电称核废水稀释后能喝据日媒报道日本首相菅义伟今年9月26号在视察福岛第一核电站时曾向工作人员询问处理后的核废水能否饮用核电站工作人员回应称如果稀释的话就可以喝但菅义伟最后并未饮用央视网L央视网的微博视频,2020-11-07 12:31
83547,知乎用户,MakeJXagian,04-13
70181,新余市环保,日本3D影像展示福岛核电站10年变化3月1日日本NHK电视台播出3D影像展示福岛第一核电站现状及十年变化2011年3月11日东日本发生9级强震导致福岛第一核电站1至3号机组堆芯熔化1号与3号机组发生氢气爆炸从影像中可见1号机组顶层仍完全暴露在外3号机组已安装有防护罩在核电站的西南方向排列着核污水储水罐截至目前储水罐已增至1061个O网页链接收起全文d,2021-03-04 22:18
93178,今天,我想知道核废水入海对美国的影响有多大,04-14
31725,日经中文网,东电拍到福岛2号机组安全壳内蒸汽蒸汽的原因被认为是事故中核燃料熔落到安全壳底部存在熔融燃料与水接触的可能性O东电拍到福岛2号机组安全壳内蒸汽,2017年03月31日 12:56
69151,撞进夏日晚风_Yolo,日本修改震级为73级高情商地震导致核废水泄露低情商大好的时机赶紧给我把核废水倒了日本福岛第二核电站冷却水发生轻微泄漏,2021-02-14 13:05
71819,Linaiduo,百万吨核污水入海多可怕偶尔觉得妈妈很丢人妈妈为什么连起码的脸面和自尊心都没有呢我都觉得上火比起她自己她有更想守护的那就是我但当时我并不知道人真正变强大不是因为守护着自尊心而是抛开自尊心的时候所以妈妈很强大,2021-04-10 13:47
43336,xgsailj520,美国官员说会把拉登烧了扔海里人不得不成长把本拉登海葬受到日本核废水影响产生变异日本民众担心,2019-09-14 20:46
24173,雪水无光,任豪没有人比R1SE更爱R1SE没有人比任豪更爱喝核废水,05月02日 23:19
66457,123abcdecjks,原来樱花是中国传入日本的日本核污水入海220天可抵达韩国,2020-11-12 15:25
14751,很扁的扁扁,我们我们联合震声形成一个两面包夹芝士仙贝不对不能派小羊过去对不起xN小羊会脏的泣太弱小了太弱小了我们没有力sjdxix量chebxvxisj泣不是这白开水怎么没味啊这个黑潮之下就是xgdnduxhd就是核废水你们不知道xhdbskxhdh五十天啊就五十天啊清水这个清水泣她几星啊她是也没啦法老法老你在吗你得带我们出着口恶气啊你让rua牛给你好好劝劝啊嗯我永远喜欢森蝉收起全文d,05月05日 16:15
100071,花兮,姑娘你说的很好但是你的中文语法有问题有一些错的当然我理解对于外国人已经很好了但是我想应该提醒你有一些是错的,2017-02-16
97366,我的小黑狗呀,话说回来还是因为西方人掌握了话语权要不然这事舆论都得压的日本人不敢投毒,04-14
27204,湖北城市之声,1078观世界福岛核难禁区最后一人留守只为照顾动物4年前311日本大地震引发海啸造成福岛核电厂事故当时灾区附近约57000名住户在政府命令下紧急撤离家乡留下了许多动物在没有食物的情况下它们只能慢慢饿死唯独一名被称为福岛最后的男人的农夫决定回到灾区照顾那些受难的动物,2015年03月20日 11:07
3600,东京流行通讯_微游JP,发表了博文拍摄核辐射相机有关核辐射的话题在去年311东日本大地震后就一直没有停止过随着福岛第一核电站的几声爆炸放射性物质对人体的侵害再次成为全世界关注的焦点转眼一年过去了O网页链接,2012年04月06日 18:36
28468,ETtoday新聞雲,福島樹木蝴蝶都突變輻射影響恐怕才剛要開始環保團體綠色和平組織Greenpeace日前警告5年前的福島核災對於鄰近森林的影響現在剛要才開始除了有明確突變的冷杉屬樹木和藍灰蝶族群外失去淨化能力的森林也將成為未來幾年的污染源ETtoday新聞雲報導O福島樹木蝴蝶都突變輻射影響恐怕才剛要開始ETtoday東森新聞雲mandy,2016年03月07日 21:12
6562,宁德核电,今天距离311东日本大地震已两周年让我们一起为此次地震中的逝者祈祷地震引发的福岛核事故给全球核工业界敲响了警钟两年来全球核电界都在持续反思改进提升善用自然的能量关切公众的感受敬畏核安全守护核安全注重安全管理的每一个细节是中国广东核电集团永恒的责任与使命,2013年03月11日 14:01
54526,baiyuzhuzhu,福岛第一核电站的核废水处理方法政府的专家会议上表示排入海洋的方案更加可靠可实施报告书中提到的两种排放方法排入海洋和排入大气中认为排入海洋是有实际的经验的所以将会采用排入海洋的方法处理福岛第一核电站的核废水报告书通过的话政府会听取当地的自治体等的意见然后决定最终的处理方案趁大家还在被新型冠状病毒夺取关注力的时候给全世界的海洋里来点核废水染剂果然是亚洲之光看看视频就知道到底有多少罐有多少量的核废水了帮你们查了一下一个罐子10001200吨核电站内1000多个罐子目前已经超过100万吨还在增加日本福岛核污水或将排入太平洋L日本傻事的微博视频收起全文d,2020-01-31 21:14
12866,新浪重庆买房投资,放射性石材变身建筑材料流入33个楼盘当地政府紧急回应近日有报道称来自铀矿带的石料竟流入商品房成为了民用的建筑材料浙江绍兴有一座义峰山据说这里的岩石中曾被勘探出铀元素因此义峰山的花岗岩石料不宜用作工业建筑民用建筑主体材料和装修材料只可用于围垦海涂之抛石和海堤绍兴东发建材有限公司是目前唯一一家仍在开采义峰山矿石的企业然而东发建材开采的石料经由混凝土公司流向在建的住宅楼房在绍兴市上虞区正在建设的万固越珑府小区就是其中之一在该小区一号楼一层室内仪器检测结果显示辐射值在025035微西弗每小时在福岛核事故发生后日本设定的污染范围内居民可以重返居住的标准是023微西弗每小时O放射性石材变身建筑材料流入33个楼盘当地政府紧急回应收起全文d,2018年08月22日 09:31
25870,大王是傻狗,赵盛烨凭我对日本人的了解一味强调氚目的是掩饰其它放射物就像珍珠港那样明修栈道暗渡陈仓战略安全与军控在线日本福岛核废水中不仅含氚而且还含62种金属放射性同位素它们存在时间长有化学毒性此外废水中的碳14半衰期为5700年,05月03日 09:41
60168,位阿波波茨特,美国官员说会把拉登烧了扔海里最终成为哥斯拉登把本拉登海葬受到日本核废水影响产生变异日本民众担心2白城长春园锅烙馅饼王,2020-08-31 03:02
27808,中时电子报_Chinatimes,連日暴雨福島至少240袋核災廢物被沖走中時電子報O网页链接,2015年09月13日 17:56
28332,科技生活在线,福岛反应堆将由机器人清理预计40年完成日本早在1999年时就针对类似事故预案提出了一项机器人计划即在核事故发生之后利用机器人去完成一些人类无法完成的清理工作但该计划2002年被搁置机器人也被保存起来直到2006年被捐给各地的博物馆O福岛反应堆将由机器人清理预计40年完成,2016年01月19日 19:35
13405,笑对现实的无奈v,这是两年前发生的福岛核电站核泄漏造成的结果吗那就是出卖以后再兑现Acommitmentintimeofneednotcashthatissoldlaterhonoredhasnomeaning比如一个大西红柿上长出多个小西红柿已经没什么意思了形如恶性肿瘤国内网络媒体刊发了一些日本奇形怪状的农作物图片2杭州必胜客余杭临平莱蒙店收起全文d,2018年09月18日 01:20
98317,知乎用户 (作者) ,麻烦先百度一下吧不知道从哪开始跟你解释比较好,04-11
63926,坐等富婆发现我,太绝望了,2020-10-28 21:57
91736,风之夜舞,你的认知是错的核废水日本人之前是建了100多万吨的罐子存放的要没危害还建毛罐子老早排完了,04-13
77747,Megtr,海洋生物被辐射不会灭绝可能因为不能食用而恢复数量,04-16
81063,日语商业世界,日本核污染水背后那些信息黑洞立即加星标每天看好文日本商业内参日本政府日前决定将福岛第一核电站事故处理产生的上百万吨核污染水排入大海这一日语商业世界2021422,2021-4-22
40365,夏梦朵朵,福岛核污水2022年将存不下日本专家建议核污水排入大海遭广泛反对距离福岛核电站泄漏事件已经过去8年多的时间近日日本东京电力公司表示用于储存福岛核电站含放射性物质核污水的储水罐最快将在2022年夏季储满有专家就提出可以考虑将核污水净化稀释后排入海洋他们认为核污水净化后主要残留的放射性物质氚元素对人体和海洋环境的影响较小但反对意见认为只要净化无法使放射性物质降至零就不宜排放入海对于可能将核污水排放入海的方案当地渔业协会和渔民们也都明确表示反对央视财经L央视财经的微博视频收起全文d,2019-08-18 20:01
38912,白水晶之玉儿,日本是世界上唯一用核报复世界的国家了该死该灭种的日本孽畜我分享了那场被隐瞒的日本福岛核泄漏比想象的要严重快来看吧O那场被隐瞒的日本福岛核泄漏比想象的要严重,2019-07-08 02:01
13365,秋天的波菜bobo,回复寿光必自强2012买的蜡烛现在还没点完寿光必自强日本福岛核泄漏买的盐到现在还没吃完,2018年09月16日 21:41
53631,雄霸风云天下,HBO版的切尔诺贝利去年挺多人看的基本脉络如下切尔诺贝利核泄露危机蕴藏在体制内已久未被察觉核泄漏发生火光直冲夜空负责领导认为是小事情老百姓喜闻乐见类似于好像核弹爆炸了还在开排对主管领导遮掩事实大幅度瞒报泄漏剂量中央领导组来了重中之重仍是避免恐慌技术人员成为炮灰死伤增多状况恐怖恐慌情绪已经蔓延对策一百八十度大转弯仓促封城思想动员欺骗式招募敢死队人海战术人肉堵漏惩处直接负责人事态趋于平稳苏联国际声望再次跌落谷底蝴蝶效应苏联解体故事结尾的台词是我曾经害怕真相的代价现在我只会问谎言的代价是什么2武汉收起全文d,2020-01-23 23:07
38640,费思胖胖,苏格兰核电站发生放射性污染瞒20天后才公布引众怒6月27日苏格兰敦雷核电站总经理宣布因人为失误造成核电站放射性污染泄漏意外发生于6月7日工人立刻被从现场疏散当地部门即刻展开调查相关负责人称污染微不足道从未将民众置于险境之中但民众不接受这套说法新京报我们视频L世面的秒拍视频收起全文d,2019-06-28 17:40
72785,头条新闻,坚持做长期正确的事不积跬步无以至千里日积月累的坚持方能成就厚积薄发的成功现实中我们却常常因为各种各样的原因无法坚持下去让我们放下焦虑和浮躁静下心来把自己喜欢的事做到极致吧你认为什么事情是你最想长期坚持的你认为什么事情是你最想长期坚持的,2021-05-03 19:57
21708,Conquerq8,日本排放核污染废水的时候环境保护组织消失了现在巴以事件人权组织也消失了,05月19日 00:50
65796,弓長墨小焱,日本拟将福岛核污水排放入海日本东电称核废水稀释后能喝来自一点资讯O日本拟将福岛核污水排放入海日本东电称核废水稀释后能喝,2020-11-08 20:01
60640,颐筠,日本900万条安全带可能不达标涉及10家车企据日本媒体报道日本国内最大的汽车安全带供应商日本均胜安全系统公司对部分在强度测试中没有达标的安全带进行了数据篡改日本均胜的官网信息显示包括丰田日产和本田在内有10家日本车企使用了该公司的产品日本媒体15日报道称据国土交通省预测仅日本国内可能就有900万条安全带不达标涉及大约200万辆汽车日本国土交通省已要求公司就违规情况以及产品安全性尽快提交调查报告并已通知各家车企为大规模召回做好准备日本均胜安全系统公司的前身是日本高田公司此前曾因气囊安全问题导致多起死伤事故并在全球范围引发了涉及1亿辆汽车的大规模召回事件L央视财经的微博视频收起全文d,2020-10-18 22:10
87979,「已注销」,说不定是英伟达新品铺货了呢,2018-07-26
38719,短暂性失焦rr,刚刚看完了切尔诺贝利好压抑然后立即搜了一下日本福岛的核泄漏和我国核电站的分布,2019-06-29 21:25
74887,望春风,让世界人民都感受一下东亚各国面对日本时无语无力的感觉,04-15
34116,巨人弗雷德25,转发微博,2019-05-22 18:01
57741,今日钢铁,德国正式以氢代煤炼铁钢铁工业革命开始了上周大家是否注意到这个消息印度新德里的空气污染创下了迄今为止最严重记录不少空气质量监测站的测试表最高值达到了999美国宇航局NASN的卫星在扫到印度洋地区时美国卫星直接都找不见印度首都新德里的位置添加图注不超过50字编辑说起雾霾大家都深有感触几年前咱们国家的空气污染状况也不容乐观我们开始了治理污染的漫漫征程路打赢蓝天保卫战开展超低排放改造钢铁行业深度治理将是2019年大气污染防治的重点钢铁行业超低排放的先进技术将是中国乃至世界发展的趋势就在双十一这天大家都关注天猫的最终成交额突破2684亿时位于德国杜伊斯堡的蒂森克虏伯钢厂也放了一颗卫星第一批氢气被注入9号高炉标志着以氢气代煤粉作为高炉还原剂的试验项目正式启动这一尝试在全球尚属首次随着氢气开始注入杜伊斯堡9号高炉钢铁产业进入了一个新时代添加图注不超过50字编辑试验启动现场这一项目的原理是将氢气代替煤炭作为高炉的还原剂以减少乃至完全避免钢铁生产中的二氧化碳排放在传统的工艺流程中需要在高炉中消耗300千克的焦炭和200千克的煤粉作为还原剂才能生产出1吨生铁而在钢铁生产中氢气可用作为铁矿石的无排放还原剂对气候保护十分有益氢气燃烧的副产物只有水并不产生有害气体它能以高能量密度的液体或气体形式储存和运输且用途广泛由于其多功能性氢气在向清洁低碳能源系统的过渡过程中起着关键作用添加图注不超过50字编辑氢气通过管道注入9号高炉按照计划在项目初始测试阶段氢气将通过一个风口被注入杜伊斯堡钢厂的9号高炉中并视情况逐渐扩展至该高炉的全部28个风口预计到2022年钢厂的另外三个高炉也将实现以氢代煤的技术应用届时该技术有望减少钢铁生产过程中约20的二氧化碳排放为降低钢铁生产过程中的碳排放除了使用氢气进行生产脱碳的以氢代煤项目蒂森克虏伯在杜伊斯堡钢厂试验的Carbon2Chem项目也值得一提与避免温室气体的排放相比更理想的方法是将它们回收利用蒂森克虏伯Carbon2Chem项目旨在将钢铁工厂的废气转化为化工产品原材料这些废气中的温室气体将不再被排放至大气中添加图注不超过50字编辑据估计若本技术普遍应用于工业生产则有望为德国钢铁行业转化二氧化碳约2000万吨每年此外该技术也可应用于其他二氧化碳密集型行业Carbon2Chem项目的原理是钢厂废气中含有宝贵的化工原材料例如以一氧化碳和二氧化碳形式存在的碳以及氮和氢等这些原材料可以用于生产含有碳和氢的合成气体而这些合成气体则是生产氨气甲醇聚合物和高级醇等各种化工产品的原料目前此类合成气体主要提取自天然气煤等化石燃料因此Carbon2Chem不仅可转化钢厂废气中的二氧化碳同时也节省了生产此类合成气体的二氧化碳用量2018年9月蒂森克虏伯Carbon2Chem项目就成功地应用了可将钢厂废气转化为合成燃料甲醇的技术并成功生产出第一批甲醇而在2019年1月蒂森克虏伯已成功从钢厂废气中生产出氨这在全球范围内尚属首次添加图注不超过50字编辑蒂森克虏伯杜伊斯堡的Carbon2Chem技术中心日本氢能源最近情况说起氢能不得不提一下丰田的氢燃料电池轿车MiraiMirai将会成为明年东京奥运会的官方用车不仅是500辆贵宾用车将全部采用丰田的第二代氢能源车同时比赛场地与选手村之间的运送大巴以及选手村内的自动驾驶汽车也将使用丰田的氢能源车添加图注不超过50字编辑据亚洲通讯社社长徐静波报道日本已经有2家制氢工厂就在大家把记忆停留在福岛第一核电站发生核泄漏的事件时福岛已经停掉第一核电站第二核电站也在停止发电中随之这里建成了全世界最大规模的制氢工厂占地总面积为22万平方米其中18万公顷为太阳能发电区域4万公顷为制氢车间而制氢所需要的电力则来自于太阳能发电添加图注不超过50字编辑这家制氢工厂每小时生产的氢气为2000立方米年生产能力为900tH2可以满足1万辆氢能源汽车一年的氢能所需韩国将氢还原炼铁法指定为国家核心产业技术早在2009年韩国原子能研究院与POSCO等韩国国内13家企业及机关共同签署原子能氢气合作协议KNHA正式开始开展核能制氢信息交流和技术研发2010年5月POSCO正式开发着手开发超高温煤气炉VHTRVeryHighTemperatureReactor和智能原子炉SMARTSystemintegratedModularAdvancedReactor韩国政府从2017年到2023年投入1500亿韩元约合915亿人民币以官民合作方式研发氢还原炼铁法韩国计划将通过以下三步完成氢还原炼铁第一步从2025年开始试验炉试运行第二步从2030年开始在2座高炉实际投入生产第三步到2040年12座高炉投入使用从而完成氢还原炼铁从预计投入资金情况来看从技术研发到在2座高炉上实际投入生产需要投入8000亿韩元约合4878亿元人民币的资金可减少16的二氧化碳排放在12座高炉实际投入生产预计需要投入48万亿韩元约合29268亿元人民币资金可减少87的二氧化碳排放氢还原炼铁法有以下4项核心技术1氢气增幅技术通过焦炉煤气COG改质提高COG中氢含量使其达到高炉氢还原要求2实际操作中的全新技术开发氢气吹入技术炉内化学反应最佳化技术难还原矿及低品位矿石还原技术焦炭烧结矿炉渣品质设计技术等等实际操作中需要的全新技术开发非常重要3超耐热超耐腐蚀原材料开发需要先行开发可以储藏高温高压氢气和在900度以上高温下的超耐腐蚀高温材料4利用氢气的直接还原铁DRI生产技术开发利用氢气将铁矿石在固体状态下直接还原成DRI的生产技术从而使用DRI替代在电炉中使用的高级废钢我国核能制氢与氢能冶金已经具备基础条件2019年3月8日中核集团举办了中核集团两会代表委员记者见面会中核集团董事长余剑锋介绍高温气冷堆是我国自主研发的具有固有安全性的第四代先进核能技术具有安全性好出口温度高等优势其高温高压的特点与适合大规模制氢的热化学循环制氢技术十分匹配被公认为最适合核能制氢的堆型添加图注不超过50字编辑一台60万千瓦高温气冷堆机组可满足180万吨钢对氢气电力及部分氧气的能量需求每年可减排约300万吨二氧化碳减少能源消费约100万吨标准煤目前我国已建成并运行10兆瓦高温气冷实验堆20万千瓦高温气冷堆商业示范电站预计将于2020年建成投产我国在高温气冷堆技术领域已居世界领先地位中核集团联合清华大学已启动60万千瓦高温气冷堆商用核电站的项目实施工作并已基本完成其标准设计和评审已启动厂址选择工作10月11日国家能源委会议上明确提出探索氢能商业化路径这是6年来开的第三次国家能源委会议表明氢能已经提到了国家战略高度氢能利用项目及技术已是全球课题随着二氧化碳减排压力的增大氢气还原技术受到了越来越多的重视迎来了蓬勃发展的机会在氢能炼钢方面近年来国外钢铁企业已经进行了一系列探索取得了一定的进展尤其是瑞典钢铁HYBRIT突破性氢能炼铁技术项目将使钢铁生产过程中的二氧化碳排放量降至近乎于零有望引发钢铁行业的一场变革除了上面介绍的之外还有德国萨尔茨吉特钢铁公司发起的SALCOS萨尔茨吉特低碳炼钢项目和由奥钢联发起的H2FUTURE项目等等在氢能源革命这条道路上新技术将会迅速涌现和迭代让我们拭目以待收起全文d,2020-03-28 14:02
73891,Komorebi,自信点把觉得去掉他日本就是想拖所有国家下水这真是个卑贱的国度,04-15
59555,重启播了我也改不了名字,日本的货轮在印度洋上出了事几乎把毛里求斯给毁了可怜的毛里求斯总共就那么几个岛原本碧水蓝天阳光沙滩现在乌漆漆黏糊糊的一片不但当地人没了营生海生动物也全遭了殃而日本涉事的货轮公司又玩起了老一套鞠个躬对不起大海真受够列岛上这帮人了之前炸了福岛核电站也是一帮高管一边满嘴道歉一边闭着眼睛向太平洋放核辐射污水收起全文d,2020-08-14 14:19
84466,巧巧姐,对于第二条肮脏的交易我不认同对于核污染的水处理日本完全可以用钱建设备解决为什么要和美国交易照你这么说和美国交易完全得不到任何好处小鬼子是sb,04-16
53945,树洞有话要说,福岛第一核电站的核废水处理方法政府的专家会议上表示排入海洋的方案更加可靠可实施报告书中提到的两种排放方法排入海洋和排入大气中认为排入海洋是有实际的经验的所以将会采用排入海洋的方法处理福岛第一核电站的核废水报告书通过的话政府会听取当地的自治体等的意见然后决定最终的处理方案趁大家还在被新型冠状病毒夺取关注力的时候给全世界的海洋里来点核废水染剂果然是亚洲之光看看视频就知道到底有多少罐有多少量的核废水了帮你们查了一下一个罐子10001200吨核电站内1000多个罐子目前已经超过100万吨还在增加日本福岛核污水或将排入太平洋L日本傻事的微博视频收起全文d,2020-01-31 21:14
30631,极夜,刑天工业科技迷微博军事救灾等都不错这些年因为福岛核灾难大家都想起应该做这样的机器人军武菌军事用途不清楚但是民用用途肯定不错,2016年12月20日 20:17
16967,CVN-71,乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月09日 12:28
45832,孟东18545826952,转,2019-10-11 04:59
75621,蛋糕,哪全世界的探测器都失灵了,04-12
73949,拂为oo0,因为东营吗,04-13
73688,宁静致远,西方以为中国会跳起来但是中国没有日本你现在毕竟还没有大规模倾倒真到那一天不知会被世界围堵成什么样参照袁世凯称帝之前大家都相对拥护然而,04-13
100850,知乎用户,恶臭留给他自己喝吧那些水,05-13
56534,氵查氵良今天倒闭了么,转发微博,2020-03-10 11:39
62143,太湖啥个,让日吹先喝一口废水,2020-10-25 11:42
21509,Corry0506948916,核废水泄露又倾倒,05月18日 10:19
65746,浦江八卦,日媒日本东电工作人员称核废水稀释后能喝美国大选拜登当选美国总统日本拟将福岛核污水排放入海在日本国内也引发强烈反对据日媒报道日本首相菅义伟9月26日在视察福岛第一核电站时曾向工作人员询问处理后的核废水能否饮用核电站工作人员回应称如果稀释的话就可以喝但菅义伟最后并未饮用L央视网快看的微博视频收起全文d,2020-11-08 07:43
65443,宁波日报,日本拟将福岛核污水排放入海日本东电称核废水稀释后能喝据日本朝日新闻三号报道日本首相菅义伟今年9月26号在视察福岛第一核电站时曾向工作人员询问处理后的核废水能否饮用核电站工作人员回应称如果稀释的话就可以喝但菅义伟最后并未饮用央广军事L央广军事的微博视频,2020-11-07 13:54
66006,火星秘密屋,日本核污水入海220天可抵达韩国9日部分韩国民众来到首尔的日本大使馆外抗议日本政府将福岛核污水入海据韩媒报道研究表明日本如果将核污水排入大海220天之后被污染的海水将抵达济州岛400天后将到达韩国西海岸韩国外交部此前表示韩国政府已启动跨部门应对机制密切关注事态发展L央视网的微博视频收起全文d,2020-11-11 15:59
33903,想成为文学少女的艾莎,Repost,2019-05-22 18:01
44769,穆迪在泰国,发布了头条文章福岛核事故8年后日本仍未决定如何处理受辐射污水O福岛核事故8年后日本仍未决定如何处理受辐射污水,2019-09-26 22:01
55427,祁寜,日本做的恶心事还少哈当然其他国家做的也不少所以都理性看咯,2020-02-11 17:56
30531,尹克伦观天下,才几十年地球的变化太大了彬彬邀你看风景太可怕了尹克伦64真的会像霍金所预言的那样人类将创造一个毒地球吗黑洞视评美海岸发现布满肿瘤的鱼疑福岛核传刘五一郑州供销查看图片尹克伦64刘五一盘子微谈,2016年12月11日 12:16
14727,舜网,美国海洋生物学家美国必须制止日本排放核废水计划O网页链接,05月05日 16:47
68453,绝对白体,日本趁疫情期间加速向海洋排放核废水救命呀要逃离地球了,2021-01-17 18:40
96358,Patient,httpswwwzhihucomanswer689097313看这个老哥的回答,04-12
19323,母寒梅_肉商,瘦身美容燕麦蜂蜜去角质面膜奶酪1小片蜂蜜2大匙苹果半个蛋清1个水适量将燕麦片放入废水中拌匀用大火煮至糊状苹果洗净去皮去核切成小块倒入榨汁机中榨取汁液将苹果汁蛋清奶酪蜂蜜加入燕麦糊中调匀洁面后将面膜均匀地涂于脸上避开眼唇部10到15分钟后用清水洗净即可收起全文d,05月13日 23:29
88808,莫迟晟,那宇宙大爆炸,2018-06-23
92356,凶残小龙虾 (作者) ,是阴谋论还是就是这样看完心里还没数么我的回答已经有所保留了圈内朋友聊的内容也不敢发上来也不能明说我国也在大力上核电舆论上是重点监督的iaea的雇员旅游不去出差去去这种地方都有补贴的其实都想去呢,2019-05-20
41624,Range_Na-Na,日本环境大臣福岛核污染水排入海中是不得已别无选择日本福岛第一核电站内存放含放射性物质氚的处理水将装满储水罐按照标准将污染水排入海水中的方案遭到强烈反对9月10日日本环境大臣原田义昭接受采访时称考虑过各种方案但不得不将污染水排入海中时差视频L时差视频的微博视频收起全文d,2019-09-10 17:13
56635,傻瓜优优,转发微博,2020-03-10 11:39
76376,不染尘嚣,可是中国不能不着急其实海水就算泾渭分明喝水的鱼可是会游的呀,04-14
91166,newhand,日本在东电问题上造假成性已经没有可信度了,04-16
57142,948交通广播,日本重申奥运会将按计划举行完全不考虑停办或延期3月10日日本奥运大臣桥本圣子重申2020年东奥会将按计划举办以纪念日本从2011年海啸和核泄漏的灾难中恢复过来当日本经济再生大臣西村康稔被询问是否有应变计划以防奥运会被取消或推迟时西村康夫表示目前没有就此进行任何讨论没有任何事实证明我们需要讨论是否停办或延期就我而言完全不考虑L全球眼News的秒拍视频收起全文d,2020-03-11 18:24
6535,梨树县出入境,日本海啸灾民家庭暴力事件激增6成3月11日讯日本警方公布数据显示由于生活前景悲观压力过大2年前海啸灾区民众的家庭暴力增多尤其是遭受核辐射的福岛县灾民的家庭暴力案件创下了历史最高纪录比2011年增加了64其中虐待孩子的案件激增了76,2013年03月11日 15:39
14946,奇贱哥,被核废水污染后的三文鱼L奇贱哥的微博视频,05月05日 10:12
88889,遵纪守法范冰冰,文中的解释肯定是简化过的真要具体讲三天三夜未必都能说清楚实际上电离辐射产生的缺陷又会产生联级的缺陷也就是一个起始的缺陷可以带动周围一大片原子,2019-06-13
32554,别了年华走了她,Z国的意识和潜意识总说胳膊拧不过大腿其实是自我求安慰为胜诉鼓掌福岛核事故灾民索赔胜诉获赔偿总额约5亿日元_手机新浪网O福岛核事故灾民索赔胜诉获赔偿总额约5亿日元,2017年10月11日 19:03
60508,留居地球的无奈,日本决定将福岛核废水排入太平洋服了呀这是把没皮没脸发挥到极致吗自己也不要活了是吧大家一起死,2020-10-16 16:35
49434,修春阳3,切尔诺贝利核泄漏核能源是天使与恶魔般的存在给数以万计人的身心造成不可逆的伤害恐惧如影随形让人类看到核辐射的危害是如此之大也警醒人类合理安全利用核能你生命中那些灰暗时刻遭遇的苦难和病痛也许在旁人看来微不足道却深深根植于你内心深处我们需要更开阔的视野了解人类不断演化的进程了解人类在灾难面前的渺小和无助了解人们的苦难和坚强可以大如宇宙同时也细如尘埃收起全文d,2019-11-07 21:44
53350,第一新闻,日本开放部分福岛核禁区纪录片福岛核危机真实记录了切尔诺贝利的核事故以及福岛核污染事件的原由带你深度了解核辐射的危害非常精彩值得先马后看via电影放映君L电影放映君的微博视频,2020-01-18 07:38
60396,期货仓单派,排点核废水水再清也没鱼了,2020-10-15 21:42
