,author,content,time
14691,正北方网,美国海洋生物学家美国必须制止日本排放核废水计划O网页链接,05月05日 17:38
95177,冰淇淋蛋糕,老婆还不睡,04-10
68674,燕麦奶是金色,日药企小林化工造假达40年我还是比较关心福岛核废水,2021-02-11 10:44
84070,Sylva,胡说八道要有限度再说下去估计核电站事故也是故意的了,04-14
45267,全国热点分享,福岛核污水排海步骤首次公开先排放有问题再停止9月27日日本专家小委员会召开会议讨论福岛核污水处理办法东京电力首次提出具体方案及排放后应对舆论压力的操作意见虽然日本官方称尚未确定如何处理但排海方案非常详细并提及若发现问题会停止排放旁听会议的专家对此表示担忧,2019-09-30 22:30
95684,管理的15天,这事搁谁也不敢呐放完之后自带新辐射buff更多了咋整本来毒害50年现在不死人万事大吉炸完之后现在就会有人挂咋整,04-14
93390,Tojo Nozomi,求求把4v全毒死,04-14
54244,oooo玛都卡,福岛第一核电站的核废水处理方法政府的专家会议上表示排入海洋的方案更加可靠可实施报告书中提到的两种排放方法排入海洋和排入大气中认为排入海洋是有实际的经验的所以将会采用排入海洋的方法处理福岛第一核电站的核废水报告书通过的话政府会听取当地的自治体等的意见然后决定最终的处理方案趁大家还在被新型冠状病毒夺取关注力的时候给全世界的海洋里来点核废水染剂果然是亚洲之光看看视频就知道到底有多少罐有多少量的核废水了帮你们查了一下一个罐子10001200吨核电站内1000多个罐子目前已经超过100万吨还在增加日本福岛核污水或将排入太平洋L日本傻事的微博视频收起全文d,2020-01-31 21:14
2613,微天下,高清图集日本福岛核电站第二次向媒体开放2月20日在日本大地震海啸灾害及福岛核电站事故一周年前夕日本政府邀请日本媒体以及部分外国媒体对福岛第一核电站内部情况以及日本原子力安全保安院安全检查等进行现场采访这是自2010年11月以来第二次允许部分媒体现场采访O网页链接,2012年02月21日 07:45
20195,ooshhh_x-light,哇唧唧哇INTO1官博Wpg皮下能不能滚去日本喝核废水中国装不下你们这种日本舔狗,05月14日 00:39
44075,新京报,大阪市长同意核污水排入大阪湾只要经过科学处理就可以17日日本大阪市长松井一郎在接受采访时表示福岛核辐射污染水在经过科学处理后可排向大阪湾18日上午日本渔业联合会针对该市长的言论向日本水产课提交抗议书随后日本环境大臣小泉进次郎作出回应L时差视频的微博视频梨视频收起全文d,2019-09-18 23:00
26705,半帆落浅溪,内含子小孩儿能拎的这么清楚说明后面有人指点无穷的探索一玶海岸看了一下少女继续发推支持全世界学生周五逃课对日本排核废水目前还一言不发评论里有人提示也置之不理风云sfy瑞典的环保少女呢,04月10日 16:35
63714,搞笑幽默的我,生日当天你都错过了啥OMG一个亿今日最佳快乐行为图鉴张桂梅校长反对当全职太太日本福岛核污水可能损害人类dna,2020-10-28 10:42
40416,亚洲经济,韩政府就核水入海问题召见日本公使据韩联社报道韩国外交部气候环境科学外交局局长权世重19日召见日本驻韩大使馆经济公使西永知史并将提交照会对福岛核电站污水排入大海表示忧虑并要求日本政府说明污水处理计划详情O韩政府就核水入海问题召见日本公使,2019-08-19 12:42
41991,我是环境热线的粉丝,福岛核电站污染水怎么办日本环境大臣排入太平洋稀释9月10日日本环境大臣原田义昭就福岛核电站污染水发表言论称考虑过很多方案除了下定决心排入太平洋稀释几乎没有其他选项2011年3月11日日本东北海域发生强烈地震并引发海啸导致福岛第一核电站发生灾难性核辐射泄漏为控制反应堆温度东京电力公司注入大量冷却水因而产生含有辐射物质的污染水目前污染水已超过100万吨储水罐的目标容量是137万吨将在2022年达到极限如果将污染水排入太平洋将遭到渔民的反对并且会激怒韩国等邻国对此日本内阁官房长官菅义伟表示这只是环境大臣的个人观点日本政府将在专家小组提交报告后做出最终处理决定L全球眼News的秒拍视频收起全文d,2019-09-11 13:10
100915,L-清源,如果短期旅游有什么影响吗,2017-02-13
26078,用户7565434030,一起神奈氚冲浪里日本核废水排入海洋影响有多大日本有多不要脸赵立坚说请日本官员先喝核废水赵立坚回应转发网友画作,05月04日 19:31
6736,达趣平台,日本1650名灾民索赔53亿日元日本新闻网报道在东日本大地震和核泄漏发生2周年的日子1650名福岛县灾民向东京和福岛等4个地方法院提出起诉要求日本政府和东京电力公司赔偿他们536亿日元约4亿元损失恢复他们的家园这是大地震发生以来迄今为止最大规模的灾民索赔诉讼案,2013年03月12日 10:30
57327,精致护肤达人--小乐,受核污染的废弃水池中男子竟遭到巨鲶袭击同伴拍下惊险一幕L精致护肤达人小乐的微博视频,2020-03-14 14:23
16595,花颜shq,不二珺珺网暴队友素人妈妈内涵队友让队友退赛核废水开除国籍恶臭的时候怎么不说呢永远不会和解的哦还有INTO1刘宇就是不喜欢162的中专浓妆精神快手矮子精丑八怪,05月09日 16:51
3626,科技周报网,日本恢复要核电运行去年东日本大地震引发福岛核电站事故后日本全国55座核电站在各地居民普遍的反核形势下停止了运行然而日本的工业生产需要安定和廉价供电经济界敦促政府恢复核电在日本首相野田佳彦召集内的阁会议上决定恢复核电站原子炉运行的新安全标准O网页链接,2012年04月07日 14:56
95580,seanzhang,这和战争行为无异因为自己国家内部原因通过祸害别的国家甚至全人类来得以化解联合国什么的存在哪有意义这种需要全人类携手的时候p用不顶,04-15
34001,小汤圆_biu,转发微博,2019-05-22 18:01
51674,火huo能,日本东京地下水之前就报道过被核辐射污染了这你也洗真不嫌脏你知道日本福岛人的处境吗因为核辐射泄露在其他地方处处遭人歧视生怕他们会传染核辐射,2019-12-18 00:00
32667,难得糊涂文文莫强求,转发微博,2019-04-12 07:18
94423,小石头,氢弹好啊环保节能祛病除根,04-12
47689,米米可是欧尼,首先是水质污染使附近的海洋生物没有一个健康的环境核泄漏对人体动物都造成极大的影响这些都是不可修复的大气也会污染更会使其他周边国家受到影响O福岛核污染物被洪水冲走会对环境造成哪些影响,2019-10-19 21:29
42807,木子小白蝎,然后就把核废水丢进海里了,2019-09-11 21:17
14521,记录生活的卵黄派,明年我是不是还要继续喝核废水,05月05日 22:17
2792,日经能源环境网,日本民间组织核事故报告指责日本政府应对无力日本重建倡导组织的福岛核电站事故独立验证委员会民间事故调查委员会发布了关于东京电力公司福岛第一核电站的事故调查报告书详见全文O网页链接,2012年03月02日 14:10
26035,橙子蘸酱o,支持沼海无边而73gc是核废水灌体沉尸东京湾,05月04日 20:58
99154,科沃十三,我想到了锤子,2017-02-04
53992,青柠juicy,福岛第一核电站的核废水处理方法政府的专家会议上表示排入海洋的方案更加可靠可实施报告书中提到的两种排放方法排入海洋和排入大气中认为排入海洋是有实际的经验的所以将会采用排入海洋的方法处理福岛第一核电站的核废水报告书通过的话政府会听取当地的自治体等的意见然后决定最终的处理方案趁大家还在被新型冠状病毒夺取关注力的时候给全世界的海洋里来点核废水染剂果然是亚洲之光看看视频就知道到底有多少罐有多少量的核废水了帮你们查了一下一个罐子10001200吨核电站内1000多个罐子目前已经超过100万吨还在增加日本福岛核污水或将排入太平洋L日本傻事的微博视频收起全文d,2020-01-31 21:14
48188,哎呀土豆娘,日媒台风冲走福岛90袋核废料找回23个空袋政府称没污染环境产经新闻28日报道日本环境省称截至28日受19号台风海贝思影响福岛共有90袋核废弃物被冲走或下落不明有23袋找回发现是空的日本政府称经过对当地水质的检测核废弃物流失一事未对环境造成污染时差视频L时差视频的微博视频收起全文d,2019-10-30 09:03
13078,呆萌戴耳环的女生,网络热词简介1福岛核危机2道德血液企业家应有道德心流道德血3谣盐4健美猪用瘦肉精喂养的猪5超级月亮月亮距离地球近距离的状态6咆哮体在网络上打出很多感叹号7IPAD2苹果公司第二代平板电脑8伊丽莎白泰勒好莱坞黄金时代最后一位巨星,2018年09月05日 15:07
15572,磊落璇玑,美国大使馆微博为了宣告重新开放留学生的签证申请配的文案是春暖花开你是不是像狗一样的想出去溜达不是很清楚这个小编是不懂中国文化还是故意高级黑包括日本试图用海警船的漫画反反讽此前中国网友反讽日本排放核废水未遂充分说明文化这个东西并不是表面上的语言表达那么简单早安大家,05月06日 06:36
71676,幸运多面体,创造盟是创造盟吧我真的先跑路了再不跑核废水要淹过来了,2021-04-10 11:30
86475,嘿嘿,为啥没有国家采取反制对策啊明明知道排核废水的危害就一直放任下去求解答,05-01
901,央视网快看,传大马哈鱼核辐射致价格暴跌日前出现传言称大马哈鱼受到了日本福岛核辐射泄漏事故的影响一时间大马哈鱼的价格暴跌10倍经国家疾控中心辐射防护与核安全医学所对抚远大马哈鱼进行3次检测结果显示均未发现放射性元素电视机O网页链接CNTV段静雅编辑报道,2011年10月25日 11:35
78412,环球调查局,要注意从日本媒体曝光核泄漏问题到东电承认这中间隔了近一周时间这不由让人怀疑核泄漏的情况是否早已发生存在已久甚至于日本是不是都已经开始偷偷排放核污水了此外东电已经承认这些外泄的凝胶状物,2021-05-24 00:38
29469,平安崇州,震惊团伙走私日本辐射海鲜卖到中国案值23亿据央视青岛海关日前公布一走私团伙近两年来走私帝王蟹等高档海鲜5000余吨部分海鲜产自受核辐射污染的日本福岛附近海域被换装后运往境内2011年日本311大地震后几乎所有国家都禁止进口日本福岛附近海域海鲜O网页链接,2016年08月22日 17:21
76561,落丸,日本一直下雨然后被海水淹了,04-12
15412,追击主力,韩国京畿道知事李在明6日致函日本政府和福岛县知事敦促日方立即撤回向海洋排放福岛核废水的决定追击主力微博财经微博股票,05月06日 13:53
13675,淡蓝色的盐与蓝,我免费围观了史老柒的回答问题价值100元快来一起免费围观O微博问答,2018年10月17日 09:22
567,新能源网官方,法国力推核电全球监管日本福岛核事故后核电猛于虎的观点就在一些国家流行核电大国也面临着更加沉重的反核压力核电占到全国电力供应80的法国也在活跃地推行更严格的核能管理条例重点是法国还要将更严格O网页链接,2011年09月08日 16:32
31701,章丘生态环境,济南环保福岛核事故的影响还会持续多久,2017年03月30日 10:15
14233,lawroom666,我们国家对于化学品泄露的处理实在是太差了墨西哥湾原油泄露怎么处理的福岛核泄漏又是怎么处理的真的要在泉港上演生化危机吗非要有一次切尔诺贝利式的灾难才会醒悟吗几十万人生活在毒气里面居然不疏散那些辛劳的渔民还让他们来清理海面他们的命就不是命吗可是政府在做什么在控评在出一个又一个空气海水质量达标的报告有种你站在风里在喝一口海水啊你敢吗丧尽天良泉州古代海上丝绸之路的重要港口在这样一座城市的辖区内发生这样的灾难真的只是7吨碳九的错吗科技和经济的发展必然要把生态破坏殆尽吗大自然会惩罚毫无敬畏之心的人的但是毁掉泉港这座海滨小城的毁掉40万家庭的是什么呢又有谁能去惩罚它呢福建泉港碳九泄漏事件收起全文d,2018年11月08日 01:30
96305,普鲁士,我建议他们恢复切腹,04-12
56358,-Kam-2UPang-,DIEHARD玩家扮演小布鲁斯前往切尔诺贝利充满放射性污染的不毛之地克服重重艰难挑战在核恐怖主义的威胁之下拯救世界当然我们玩家以可以用这款游戏来预热一下电影,2020-03-08 11:05
26920,猫星乾坤,不顾断子绝孙危害日本基本决定将核废水排入大海这次躬都没鞠L猫星观察团的微博视频,04月10日 14:14
59574,闻人莫,日本的货轮在印度洋上出了事几乎把毛里求斯给毁了可怜的毛里求斯总共就那么几个岛原本碧水蓝天阳光沙滩现在乌漆漆黏糊糊的一片不但当地人没了营生海生动物也全遭了殃而日本涉事的货轮公司又玩起了老一套鞠个躬对不起大海真受够列岛上这帮人了之前炸了福岛核电站也是一帮高管一边满嘴道歉一边闭着眼睛向太平洋放核辐射污水收起全文d,2020-08-14 14:19
63868,Mr__司先生,我是学英语专业的最近我妈买了一袋国外的奶粉因为是英文包装结果因为一个最佳赏味日期的翻译我妈把我的专业能力贬低的一无是处说我连一袋奶粉都翻译不明白算是白学了扎心张桂梅校长反对当全职太太日本福岛核污水可能损害人类dna,2020-10-28 18:57
52614,紫怡syx,转发微博,2019-12-26 21:38
63084,苏州政法,环保组织警告日本福岛核污水可能损害人类DNA环保组织绿色和平日前发布报告警告称日本福岛第一核电站所存放的核污水除了含有放射性同位素氚外还含有放射性同位素碳14一旦进入大海可能会改变人类的DNA绿色和平报告称碳14的半衰期为5370年会融入所有生物物质有可能损害人类的DNA该组织德国分部的资深核专家肖恩伯尼表示这一基因损害会持续数千年L央视网快看的微博视频收起全文d,2020-10-26 19:02
67313,忍野咩咩叫,福岛青少年甲状腺癌发病率增118倍肯定跟核电站无关毕竟核废水都是可以直接喝的发病率增加只是因为检测做得多,2020-11-27 18:40
62452,呀呀说剧,发布了头条文章日本排放核废水进大海西方国家装聋作哑德国一句话令白宫炸了O日本排放核废水进大海西方国家装聋作哑德国一句话令白宫炸了,2020-10-26 11:44
49814,任店人,想啥说啥扩散关注韩媒专家称福岛已被二次污染日本教授承认核污水已漏出11月7日韩媒播出与绿色和平组织专家同赴福岛调查的节目专家称数据显示距核电站较远的地方辐射数值更高怀疑核污染已进入水流多地存在二次污染日本水文教授青山道雄在节目中笑着承认核污水管理不善已流进太平洋L时差视频的微博视频郑州群众毛二王收起全文d,2019-11-09 14:35
24590,小音叻,任豪没有人比R1SE更爱R1SE改论文烦的要死找骂的核废水就着泡菜吃呢骂别人偷国之前别偷人家的东西,05月02日 22:05
67500,南方能源观察,日本考虑新建核污水储存罐央视网12月2日报道日本311大地震导致福岛第一核电站堆芯熔毁放射性物质外泄产生了大量核污水这些核污水预计2022年夏季达到容量极限日本经济产业大臣近日表示将在讨论包括新建存储罐在内的一切方案后再做决定日本媒体分析称这表明日本政府已经开始考虑新建存储罐央视网收起全文d,2020-12-03 16:00
37777,仰望夜空123,转发微博,2019-06-19 18:35
37953,姜红糖xn,要看后三集,2019-06-19 18:35
3321,中国政法大学勤工助学服务中心,福岛核事故初期污染数据曾被删除称无空间存储3月22日电在311大地震发生后日本政府与事故发生地被指存在非常严重的信息沟通脱节现象近日有日本媒体报道称在大地震发生后数天福岛县曾删除了核电站的重要数据而当时正是引发重大核电站事故的最关键时期国际新闻,2012年03月24日 11:00
92636,nnn,老美支持日本把核废水倒海里就有可能是想祸害中国要是从西边入海呢,04-14
26059,幻想融合,兴许核废水问题不大但是我们联合位卑未敢忘忧国明日方舟3000块全没了各位喝醉了一定要管好自己我真服了哔哩哔哩动画O明日方舟3000块全没了各位一定要管好自己我真服了,05月04日 20:08
80347,掌心长兴,突发日本政府正式决定福岛核废水排放入海突发日本政府当地时间13日上午召开内阁会议正式决定将东京电力公司福岛第一核电站内储存的核废水排放入海多年来关于核掌心长兴2021413,2021-4-13
77601,Kuqiya,怎么能保证它不是在西海岸倒的,04-20
84101,铲屎官,不要高估人性和资b家的下限况且只要逻辑推理是通的那么阴谋不阴谋都要做好最坏打算,04-14
25342,史老柒,牛逼好活当赏科沃碳让核弹飞,05月03日 21:11
59351,亿万来福仔,日本的货轮在印度洋上出了事几乎把毛里求斯给毁了可怜的毛里求斯总共就那么几个岛原本碧水蓝天阳光沙滩现在乌漆漆黏糊糊的一片不但当地人没了营生海生动物也全遭了殃而日本涉事的货轮公司又玩起了老一套鞠个躬对不起大海真受够列岛上这帮人了之前炸了福岛核电站也是一帮高管一边满嘴道歉一边闭着眼睛向太平洋放核辐射污水收起全文d,2020-08-14 14:19
60497,月球,不顾反对日本政府坚持将含放射性氚核废水排放大海O不顾反对日本政府坚持将含放射性氚核废水排放大海,2020-10-16 16:04
53396,rycool18,日本开放部分福岛核禁区我是不会去的生活在这个污染日益严重的地球已经很惨了没道理主动再去接受一波可能的辐射,2020-01-18 10:30
86469,知乎用户,这俩字我都不认识,2020-10-27
41890,麦子523,转发微博,2019-09-11 09:05
28078,青年参考,美媒抑郁和焦虑可能是福岛永远的遗产福岛核事故发生后上万名参与善后清理的工作人员和背井离乡的民众承受着巨大的心理压力据美国国家公共电台报道47的核电站工人有焦虑绝望烦躁抑郁缺乏价值感等心理问题30有创伤后应激障碍的迹象4年半过去了事故的灾难性影响仍在延续,2015年11月01日 10:59
46740,呵呵我差点是人,转发微博,2019-10-15 22:21
1395,交通906,品质906国际要闻受到东京电力福岛第一核电站的事故的影响又有3个地区的农业团体向东京电力公司要求受害赔偿至此要求获得东电公司赔偿的地区总数达到17个道和县而要求赔偿的总额超过了1000亿日元,2011年11月17日 08:48
30331,今日台湾,日本就核辐射食品销台强硬施压蒋介石曾孙怒反击日本交流协会会长大桥光夫在29日开幕的台湾地区与日本经贸会议上声称许多无依据发言伤害了包括福岛在内的日本人民对此中国国民党立委蒋介石曾孙蒋万安强烈不满表示要将核辐射食品吃下肚的是台湾人日本却说伤害日本民众感情完全难以接受O日本就核辐射食品销台强硬施压蒋介石曾孙怒反击收起全文d,2016年11月30日 15:42
93304,马纳,就问那些喜欢日本喜欢得不得了的中国人你还去日本旅游吗你还吃日本料理吗,04-14
53707,当地小有名气的矫情B,晚上和爸爸散步路上的大家都是戴着口罩很沉重的谈论着那年的非典前苏联的切尔诺贝利事件日本的核泄漏唯一无忧无虑在外奔跑的是我家狗,2020-01-26 01:04
87394,jxjxj,中国想做好东部沿海的准备工作是不是台湾的位置就很重要,04-14
71993,蛋蛋忧,凤凰新闻日本真要将福岛核废水排入大海中国提了一个条件毫无疑问这是一件影响深远的大事关乎日本也关乎中国韩国俄罗斯等等事实上最终关乎所有国家当然中国也提了一个条件这个后面会说日本政府已基本确定O日本真要将福岛核废水排入大海中国提了一个条件来自凤凰新闻客户端,2021-04-10 15:12
49513,首映礼,专家称福岛已被二次污染你觉得福岛核武染比切尔诺贝利核泄漏事件严重吗看完真让人不寒而栗细思极恐为什么日本专家还能笑的出来呢L星仔撩电影的微博视频我们为什么需要记者,2019-11-09 01:37
139,蒋丰,日本大地震众生相64一方面承认核辐射超标另一方面则说对人身没有直接的影响这是日本政府等在震后玩的一招4月27日东京电力公司称一名在福岛第一核电站工作的50多岁女员工震后遭受到1755毫希的辐射这是规定受辐射标准的3倍以上同时东电又称该名女性经医生检查后已确认健康未受影响,2011年05月03日 18:45
69979,易珠儿,日本福岛核污水罐被地震震歪了日本福岛附近海域发生73级地震后日本东京电力公司对福岛第一核电站的1074个核污水储存罐进行了检查发现有53个储存罐发生了位置偏差偏差在3厘米到19厘米之间O网页链接,2021-02-27 20:01
1854,证券市场周刊,日本黑社会迫使债务人清理事故核电站用以偿债日本记者15日爆料黑社会组织向福岛第一核电站输送大约一成工作人员黑社会组织派遣的清理人员是不堪高额利息负荷的债奴这些人可以通过在福岛第一核电站这一外界普遍认为危险的地方工作用以清偿积欠债务新民晚报,2011年12月17日 08:21
69879,湫湫知错死活不改,肖战发长文通篇废话粉丝也别说什么一直在呼吁一直在说了那说法跟日本为核废水事件鞠躬但是还在朝海里排放一模一样新剧不好看最近选秀里面又好看又优秀的小哥哥不多吗真的是肖战你服一下不行吗再怎么跳也逃脱不了你已经糊了命运啊,2021-02-27 18:01
187,洋观日本,日本速递因福岛第一核电站事故各国对从日本输入进行了一定限制23日欧盟把神奈川县的农产品也列入了限制行列原则上要求产品输出时提供产品所含放射性物质在欧盟标准以下的证明材料据日本政府相关人士消息这项措施将在欧盟内部通过一定流程后本周O网页链接,2011年05月24日 22:09
44656,在日本MOOK,日本前环境大臣福岛核污水只能排放入海别无他法9月初日本前环境大臣原田义昭在卸任前一天承认曾考虑过各种方案处理福岛核废水但不得不将核污水排入太平洋稀释除此之外别无他法此番言论在中韩两国引发热议但该新闻却未得到西方主流媒体的广泛关注英国普罗派乐卫视L英国普罗派乐卫视的微博视频收起全文d,2019-09-24 21:13
93701,Cindy善良,看了半天把我煽动得斗志昂扬可是回头一想还是觉得美国以牺牲自己环境和人民为代价挑起日本反华这种伤敌一千自损八百的方法没办法让我信服还有什么低人权也是有点扯淡人民是国家的基础没有人民哪来的国力和军队去打仗更别说各国都绞尽脑汁去鼓励生育扩大移民,04-14
76961,阿枝,这个国家需要心灵控制器核弹攻击闪电风暴质子撞击炮洗脸,04-12
10004,搜虎资讯网,福岛核电站辐射值激增逾20数小时或致人死日本原子能规制委员会称福岛核电站一组储存核污水的储水罐附近地面上监测到最高达到2200毫西弗的辐射值远远高于此前的1800毫西弗人类若不加防护地曝露在如此高的辐射下数小时足以致死,2013年09月06日 00:43
90905,都好好的棒棒,反正先影响的是美国,04-09
10929,华声晨报,日本福岛核电站每天400吨毒水流入太平洋日本福岛核电站发生核事故已经有两年半了日本对其遗迹的清理工作正在转变成另外一场灾难该地目前还储存着9000万加仑放射性水注满纽约的洋基体育馆都绰绰有余此外每天有400吨毒水流入了太平洋几乎每周都要发生一次核泄漏美国华盛顿邮报,2013年10月23日 15:52
78304,老谭视界,福岛核泄漏核废水为什么会产生冷却核废水可以循环使用吗事故发生了10年时间里日本方面做出的唯一行之有效的处理方式就是建立废水储存罐将核废水储存储存罐的容量是139万吨目前已经储存废水120多万吨,4-23
34898,吃可爱长大的小敏敏,最怕的就是根据真实事件改编,2019-05-22 18:01
50834,兴j仲,exo音源血疫比核泄漏更恐怖的埃博拉病毒让整个美国陷入恐慌美剧L美剧小天堂的微博视频,2019-11-26 09:44
16916,颜入骨_,乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月09日 12:50
79907,新华三弄,唯一一个支持日本排放核废水的国家20210413新闻联播解读20210413新闻联播解读第一弄我国总理4月13日在中南海紫光阁出席同美国工商界领袖视频对话会并互动交流美中贸易全国委新华三弄2021413,2021-4-13
28654,日本共同社,日中将时隔约6年重启农业副部长级会议17日获悉日本农林水产省和中国农业部将于21日在北京举行副部长级会议这是该会议自2010年3月在东京举行以来时隔约6年再次召开由于日中关系恶化会议一直处于中断状态日方打算要求中方取消福岛核事故后针对日本农林水产品的进口限制力争改善陷入停滞的日中农业领域的合作关系O独家日中将时隔约6年重启农业副部长级会议收起全文d,2016年03月18日 10:24
51612,邪恶的终结者,日本鬼子活在当下就是祸害,2019-12-14 10:26
51768,曹操爱杀17,MIT的冲击电渗析技术可去除反应堆废水中的核污染物O网页链接为循环利用创造积极环境,2019-12-23 10:38
57043,渭南日报社,日本重申奥运会将按计划举行目前不考虑停办或延期3月10日日本奥运大臣桥本圣子重申2020年东奥会将按计划举办以纪念日本从2011年海啸和核泄漏的灾难中恢复过来当被询问是否有应变计划以防奥运会被取消或推迟时西村康夫表示目前没有就此进行任何讨论目前我们完全不考虑停办或延期东京奥运会和残奥会没有任何事实证明我们需要讨论是否停办或延期就我而言完全不考虑L全球眼News的秒拍视L全球眼News的秒拍视频收起全文d,2020-03-11 14:05
4426,日经能源环境网,可吸附并去除放射性物质的神奇纤维东日本大地震之后对福岛第一核电站在冷却反应堆过程中产生的大量污染水进行净化处理已刻不容缓为了净化日益增加的污染水将其用于冷却反应堆而采用了循环注水冷却系统详见全文O网页链接,2012年06月20日 19:00
91745,风雨,果然是屁股坐在这里就讲什么话歪屁股,04-13
93600,努力路上的人,看得泪目了,04-14
92397,一泓清泉,你是语文老师吗在给作文打分,04-14
74405,补丁,喜马拉雅山关美国什么事,04-13
22177,牛王清,再见了海鲜新冠让海鲜残废核废水让它彻底瘫痪,04月11日 23:19
51922,唐传奇古镜记,上天下海日本欲将核污水排入大气或大海锁定3种福岛核污水处理方案12月23日在针对福岛核污染水处理方案小委员会上日本经济产业省锁定三种处理方案三种方案分别稀释后排入大气稀释后排入大海或者两种并行据悉储存核污染水的水箱将于2022年夏天装满L时差视频的微博视频收起全文d,2019-12-23 20:56
6996,平安中国防灾宣导系列公益活动,福岛第一核电站停电原因系老鼠钻入导致短路据共同社东京电力公司昨日认定福岛第一核电站18日晚停电是因老鼠钻入临时配电盘造成短路据称临时配电盘内的接口附近被烧焦一只长约25cm的老鼠尸体上有触电痕迹此次停电导致乏燃料池的冷却系统一度瘫痪此前东电并未对类似问题采取防范措施,2013年03月26日 17:11
41034,-涂涂7,切尔诺贝利这个令人忧伤的史上最严重核泄漏事故,2019-08-25 00:08
19002,苏九歌一生放荡不羁笑点低,核废水在被倒进海里之前都是你喝掉解决的吧谏山创,05月12日 14:00
71042,一华独秀,日本137万吨核废水将如何处理不用说会偷偷排入大洋到时中国等日本临国会万遭殃日本若排核废入海等同于又一次侵略战争2海口,2021-03-12 07:47
18220,圆明园职业技术学院第一劲夫,回复奶熊布偶星球一起去喝核废水吧奶熊布偶星球哇偶加油我们都在,05月10日 01:20
31583,金鱼现货投资,发表了博文金鱼财经老曹点评宝刀未老核电板块借势东风重出江湖65279金鱼财经国内核电产业在过去几年受到当年日本福岛核泄漏事故的影响非常大自福岛核泄漏事故之后在2011年3O金鱼财经老曹点评宝刀未老核电板块借势东风重出江湖,2017年03月21日 15:35
44516,箫琀,人类到底还能在地球上存活多久印尼空气污染天空成血红色福岛核污染水排入海中是不得已每个人体内至少有7万片微塑料,2019-09-23 12:33
88197,沉络,笑死我了,2018-03-08
49529,用户6701191110,转发微博,2019-11-09 04:22
44924,一捧豆子201804,新中国成立70周年200秒穿越70年原子弹试爆人造星巡天核潜艇入海三峽坝治水脱贫困见效复兴号快跑北斗星导航治污染有方GDP进二歼20列装新中国70年百姓富吉祥O穿越新中国70年我国有哪些翻天覆地的变化,2019-09-29 15:40
11283,速汇货币兑换,速汇货币据日本共同社报道日本东京电力公司于12月18日下午召开董事会决定报废福岛第一核电站5号及6号机组正式决定后东电将向日本经产省提交报废申请据媒体此前报道决定报废56号机组后东电将拆分出专门负责所有机组报废工作的公司预计福岛第一核电站报废工作须花费2万亿日元左右,2013年12月19日 14:17
39817,固特超声,超声波清洗机可以清洗哪些物品随着科学技术的发展相关技术领域相互渗透使超声波技术不仅广泛运用于工程机械电子化工生物医疗等领域也在日常生活中发挥着巨大的作用那么超声波清洗机可以清洗哪些物品呢眼镜首饰手表剃须刀化妆工具等使用时间一长就容易滋生细菌表面的擦洗将无法深入缝隙清洁干净超声波清洗机进行全方位的清洗对于侵入清洗液中被洗物件复杂内外表面形状狭缝深孔拐角死角等部位通通清洗到位打造小物件的清新洁净之旅超声波清洗机还能对奶嘴奶瓶假牙牙套等进行清洁在超声波作用下液体中产生无数微小的空化气泡气泡生成后会马上破裂这个过程会产生强烈冲击将物体表面的污渍撞击剥离下来达到高效的清洗效果让物品焕然一新除此之外钢笔墨盒等办公用品碗碟餐具瓜果蔬菜等也能用超声波清洗机进行清洁具有高效洁净杀菌消毒的作用针对不同性质的污垢选择适当的清洗添加剂超声波可清洗各种油污抛光膏铁锈氧化物血污指纹油漆茶垢积碳灰尘核污染等污物收起全文d,2019-08-12 11:08
67719,马迪巴1988,环保少女称应对气候危机行动纸上谈兵世界正朝错误方向加速巴黎气候协定签署5周年之际瑞典环保少女格雷塔通贝里发布视频呼吁就气候危机采取行动称我们正朝着错误的方向加速前进通贝里称人类许下了承诺设定了遥远的目标但对于迅速的行动仍持着否定态度把时间浪费在制造新的漏洞纸上谈兵和伪造账目上格雷塔警告称如果按照现有的碳排放速率7年之内人类将升温维持在15摄氏度以下的碳排放预算就会消耗完毕甚至没有机会去实现2030年和2050年的目标L微丢的微博视频收起全文d,2020-12-11 12:10
99898,温情,雾霾有什么解那个北京大妈晨跑10年肺癌晚期的新闻全忘了是可以治理空气污染问题已经吸到肺里的怎么算呢,2017-02-13
86454,喵美男,AkemiSiegfried申请对线数据不会说谎但做数据的人会,2020-10-27
97767,风止於秋水,不愧是传承下来的躬匠精神,04-14
62289,柴大官人在长春,日本10月后或正式决定核污水排放入海核废水污染环境如果排放入海就是历史的罪人核辐射的产物不用想后果都很严重那日本海离中国海域可没多远2长春,2020-10-26 07:42
73025,二次元的瞳孔,印度变异新冠日核污废排海世界生化灾害,04-19
41405,火泡泡儿,日本环境大臣福岛核污染水排入海中是不得已别无选择日本福岛第一核电站内存放含放射性物质氚的处理水将装满储水罐按照标准将污染水排入海水中的方案遭到强烈反对9月10日日本环境大臣原田义昭接受采访时称考虑过各种方案但不得不将污染水排入海中时差视频L时差视频的微博视频收起全文d,2019-09-10 17:13
63079,欧阳中壹,日本福岛核污水可能损害人类dna苏贞昌嚣张喊话船拍卖人法办L孤烟暮蝉的微博视频2成都,2020-10-26 18:58
97377,二呆妹,中国不会死的顶多来一次世界核平,04-14
