_id,author,content,time
60aee2c5b2e2068e31ad2c4c,生活新青年,"日本决定将百万吨核废水排入大海,一场危及75亿人的“灾难”真的来了?!
就在近日,日本政府召开了相关阁僚会议,正式决定向海洋排放福岛第一核电站含有对海洋环境有害的核废水.消息一出,马上登上了...
生活新青年2021-4-14",2021-4-14
60aee2c5b2e2068e31ad2c4d,何裕民,"日本排放核废水,我们该如何应对?
精选阅读每天几颗豆,排出体内致癌物!生了病才知道错了!患者的自述!肺癌晚期多活十余年,背后原因!
何裕民2021-4-22",2021-4-22
60aee2c5b2e2068e31ad2c4e,邦德club,"日本 排核废水的 真正目的!
邦德club2021-4-18",2021-4-18
60aee2c5b2e2068e31ad2c4f,外交部发言人办公室,"赵立坚:请日本政客把核废水用来饮用、做饭、洗衣服吧
外交部发言人办公室官方发布中国外交政策权威阐释中国立场态度
外交部发言人办公室2021-4-15",2021-4-15
60aee2c8b2e2068e31ad2c51,21财闻汇,"日本副首相称:喝处理核废水没事,网友:你先喝!韩国紧急停售日产海鲜
当地时间13日上午,日本政府召开内阁会议,正式决定将东京电力公司福岛第一核电站内储存的核废水排放入海.日本政府的这一决定...
21财闻汇2021-4-14",2021-4-14
60aee2c8b2e2068e31ad2c52,澳洲微报,"日本正式确定:排核废水入海!多国反对,美国支持,澳洲三文鱼、龙虾都危险了
#01:日本要把核废水排向大海,美国支持澳洲沉默之前我们发布过一篇文章日本将120万吨核废水倒入太平洋,57天后,澳海岸将被...
澳洲微报2021-4-14",2021-4-14
60aee2c8b2e2068e31ad2c53,航天home,"130万吨核废水致命,日本自欺欺人,让75亿人为其错误买单?
航天home2021-5-20",2021-5-20
60aee2c8b2e2068e31ad2c54,观视频工作室,"日本政府今天在核废水上讲“科学”?已经晚了
网络上对排放核废水的安全性有争议我们看到在日本的网上,它虽然整体的言论对排水这个事情都是以反对和批判为主,认为政府和东...
观视频工作室2021-4-15",2021-4-15
60aee2c8b2e2068e31ad2c55,文字客老魏,"日本首相亲自喝“核废水”将是大概率事件
如果再为核废水背书,岂不更是雪上加霜? 事实上,福岛事件之后,已经不止安倍晋三一个官员当众表演了.首当其冲的是内阁府政务...
文字客老魏2021-4-23",2021-4-23
60aee2c8b2e2068e31ad2c56,21财闻汇,"骂上热搜!明星帮日本核废水“出招”?刚刚,终于道歉!赵立坚最新回应:请日本政客用做饭洗衣!商务部也回应了
任豪帮日本核废水“出招”!网友看不下去了任豪,96年四川成都人,原白色系ZERO-G成员,19年参加《创造营2019》,第九出道,...
21财闻汇2021-4-15",2021-4-15
60aee2c8b2e2068e31ad2c57,VanPeople人在温哥华,"怒!日本将125万吨核废水排入大海,57天污染半个太平洋,温哥华首先遭殃!
核废水中存在的氚,可经由食物链、呼吸道和皮肤等途径被人体摄入,部分可通过理化和生物作用,转化为有机结合氚.在DNA大分子...
VanPeople人在温哥华2021-4-13",2021-4-13
60aee2c8b2e2068e31ad2c58,叶檀股市,"99%的人都想错了!核废水的本质问题竟然被忽视了
文/檀所长日本正式决定将福岛核废水排向大海.相信大家这两天都被这个消息给刷屏了.在震惊和无奈之余,所长非常好奇的是,向来...
叶檀股市2021-4-13",2021-4-13
60aee2c8b2e2068e31ad2c59,赛先生,"日本福岛125万吨核废水将排向太平洋,为何这么多人强烈反对?
日本部分民众包括渔民反对向海洋中倾倒核废水,图片来自xinhuanet/Du XiaoyiREADING编者按4月13日,日本政府宣布将向太平洋倾...
赛先生2021-4-15",2021-4-15
60aee2c8b2e2068e31ad2c5a,金鸿一席话,"【金鸿评论】决定把核废水排入大海,是在宣示日本的命运
4月13日,日本政府召开内阁会议,正式决定将东京电力公司福岛第一核电站内储存的核废水排入太平洋之中. 往太平洋排放核废水这...
金鸿一席话2021-4-14",2021-4-14
60aee2ccb2e2068e31ad2c5c,瞭望世界纵横,"日本将核废水倒在中国门口,渤海湾立马成“毒湾”!
核废水,成为了日本的燃眉之急.但是,没想到的是,美国竟然想到以核废水为筹码,拉拢日本反华.请看最近哈里斯的发言.我也参...
瞭望世界纵横2021-4-14",2021-4-14
60aee2ccb2e2068e31ad2c5d,砺剑,"关于日本向海里排放核废水,有几句话要说.
这些核废水5年后将到达美国,10年后返回亚洲,30年内蔓延至全球.海洋是全人类的财富,日本却将其当做垃圾堆.千年易过,日本...
砺剑2021-4-10",2021-4-10
60aee2ccb2e2068e31ad2c5e,静电2,"静电 :| 对核废水排放的一些看法
昨天因为要查一下资料,搜索了一下切尔诺贝利事件,结果呢,今天的手机浏览器主页便是满屏的“日本核废水排放”. 其实,这些...
静电22021-4-13",2021-4-13
60aee2ccb2e2068e31ad2c5f,地图帝,"日本要往太平洋倒核废水?疯了
地图帝2021-4-14",2021-4-14
60aee2ccb2e2068e31ad2c60,宝宝话聊时间,"菅义伟想不到,核废水还未倒进海,日本就已收噩耗,一个比一个狠
但是菅义伟是一个有着非常大野心的人,他为了自己的政治利益可谓是无所不用其极,这次更是冒天下之大不韪,决定排放核废水进入...
宝宝话聊时间2021-4-23",2021-4-23
60aee2ccb2e2068e31ad2c61,环球时报,"日本副首相:喝处理过的核废水没事!网友:你先喝
日副首相硬说福岛核废水“浓度比中韩低,喝了也没事”,日本网友:你倒是喝一个看看!日本政客的强辩言论越来越迷惑了.4月13...
环球时报2021-4-14",2021-4-14
60aee2ccb2e2068e31ad2c62,大白话秘密,"美国感谢日本排放核废水,这简直是人类之耻(大白话时事4.13)
(1)日美的下限日本今天早上正式决定将向海洋直接排放福岛核电站事故中储存的核废水.这件事情消息出来后,全球网友里,我们和韩...
大白话秘密2021-4-13",2021-4-13
60aee2ccb2e2068e31ad2c63,京东健康JDH,"日本超百万吨核废水要倒大海,海产品还能吃吗?
137万吨核废水该何去何从2011年3月11日,一场地震袭击了日本东北部,这场地震高达9级,号称人类历史上第五大地震,震动强到使...
京东健康JDH2021-4-19",2021-4-19
60aee2ccb2e2068e31ad2c64,千眼观市网,"日本排放核废水:太平洋灰鲸正在大规模死亡,究竟是什么原因?
灰鲸死亡,到底和日本排放核废水有关吗?灰鲸神秘死亡但死因不明,而NOAA的专家调查却迟迟不出结果,有大量的网友在网上留言...
千眼观市网2021-4-17",2021-4-17
60aee2ccb2e2068e31ad2c65,砺剑,"外交部回应日本拟决定核废水排海:已通过外交渠道向日方表明严重关切
来源:央视新闻据报道,日本政府将于4月13日举行内阁会议,正式决定向海洋排放福岛核电站含有对海洋环境等有害的核废水.上周...
砺剑2021-4-12",2021-4-12
60aee2d0b2e2068e31ad2c67,王冠红人馆,"日本将排放福岛核废水,A股这个板块严重异动!
日本政府当地时间13日上午召开内阁会议,正式决定将东京电力公司福岛第一核电站内储存的核废水排放入海.(新闻链接:突发!日...
王冠红人馆2021-4-13",2021-4-13
60aee2d0b2e2068e31ad2c68,游民星空,"日本决定排放核废水,人们选择用《哆啦A梦》《奥特曼》反击
在批判的同时,人们也不免对核废水的危害而表示担忧,不说核辐射对人体健康产生的巨大影响,单是那些被辐射后的生物,就让人感...
游民星空2021-4-14",2021-4-14
60aee2d0b2e2068e31ad2c69,深圳本地宝,"有“迷药”盯上了广深女孩?核废水入海要囤盐?这些谣言千万别信!
02核废水入海要囤盐?谣言:日本政府正式决定将福岛核废水排海一事,引发全球关注!对此网络有消息称,国内有沿海城市市民大量...
深圳本地宝2021-4-16",2021-4-16
60aee2d0b2e2068e31ad2c6a,金灿荣频道,"滕建群:核废水排放问题应提交联合国讨论
金灿荣频道2021-4-16",2021-4-16
60aee2d0b2e2068e31ad2c6b,搜狐新闻客户端,"日本官员称核废水“喝了没事”,赵立坚:请他喝了再说
日副首相硬说福岛核废水“浓度比中韩低,喝了也没事”,日本网友:你倒是喝一个看看!4月13日,日本政府决定以海洋排放方式处...
搜狐新闻客户端2021-4-14",2021-4-14
60aee2d0b2e2068e31ad2c6c,微博小秘书,"日本核废水排海对我国影响多大?专家解读
微博小秘书2021-4-14",2021-4-14
60aee2d0b2e2068e31ad2c6d,宽窄之道,"宽窄焦点| 日本核废水入海全球炸锅,中国出手了!
这次再排核废水,日本是打算在太平洋海域做“生物实验”吗?从日本渔民、中韩等国到世界环保组织,都对此举表示了严正关切....
宽窄之道2021-4-16",2021-4-16
60aee2d0b2e2068e31ad2c6e,东京华人总会,"其实根本无需将核废水排入大海?俄专家提出建议,日本:绝不接受
最近一段时间,全球莫过于最关注的是日本政府打算将福岛核废水排放到太平洋,这也引起了全球很多国家的关注.毕竟将核废水排入...
东京华人总会2021-4-18",2021-4-18
60aee2d0b2e2068e31ad2c6f,维克多英语,"全球愤怒!日本决定排放核废水入海,57天可“废掉”半个太平洋!
近日,日本点燃了全地球人的愤怒,它做出了一个反人类的决定,计划将一百多万吨的核废水排入到大海中.是的,你没听错,也没有...
维克多英语2021-4-16",2021-4-16
60aee2d0b2e2068e31ad2c70,不墨,"日本副首相说核废水喝了没事?建议日本人一人一口,把核废水喝光!
这是不墨的第386次推送昨天日本决定向大海排放核废水的新闻大家都看了吗?我看完只有一个感受:日本人做事,是真tmd恶心啊....
不墨2021-4-14",2021-4-14
60aee2d3b2e2068e31ad2c72,中华网军事,"日本排放核废水污染全球,中国公知却拍手叫好
4月13日,日本政府正式决定,将把福岛第一核电站的核废水排入大海.很显然,日本人玩了个文字游戏,把“被核辐射污染的冷却水...
中华网军事2021-4-14",2021-4-14
60aee2d3b2e2068e31ad2c73,气壮山河,"日本将核废水倒在中国门口,渤海湾立马成“毒湾”!
核废水,成为了日本的燃眉之急.但是,没想到的是,美国竟然想到以核废水为筹码,拉拢日本反华.请看最近哈里斯的发言.我也参...
气壮山河2021-4-14",2021-4-14
60aee2d3b2e2068e31ad2c74,深圳晚报,"热搜第一!帮日本核废水“出招”?艺人在线抖机灵惹众怒
近日,在日本福岛核电站核废水处置问题引发质疑和担忧后,男团R1SE成员任豪却在社交平台呼吁,希望中国帮助日本在福岛核电站...
深圳晚报2021-4-15",2021-4-15
60aee2d3b2e2068e31ad2c75,每日经济新闻,"突发!日本正式决定:福岛核废水将排向大海!科学家的“推演图”让人害怕,海鲜还能放心吃吗?
据人民日报客户端报道,日本政府4月13日早上召开相关阁僚会议,正式决定向海洋排放福岛第一核电站含有对海洋环境有害的核废水...
每日经济新闻2021-4-13",2021-4-13
60aee2d3b2e2068e31ad2c76,暗地着迷,"日本执意要将核废水排入大海,到底有什么目的?中国专家揭开真相
近期,关于日本要将福岛核事故处理之后的核污水全部排放进大海的消息,引发全球各界的高度关注.在这样的情况下,除了日本政府...
暗地着迷2021-4-21",2021-4-21
60aee2d3b2e2068e31ad2c77,大白话时事,"美国感谢日本排放核废水,这简直是人类之耻(大白话时事4.13)
大家可直接点击下方蓝字链接,跳转阅读今天的长篇分析文章.点此跳转阅读,《美国感谢日本排放核废水,这简直是人类之耻(大...
大白话时事2021-4-13",2021-4-13
60aee2d3b2e2068e31ad2c78,外交部发言人办公室,"赵立坚:日本不能把核废水一倒了之
外交部发言人办公室官方发布中国外交政策权威阐释中国立场态度
外交部发言人办公室2021-4-13",2021-4-13
60aee2d3b2e2068e31ad2c79,周三周五,"日本百万吨核废水将入海,被污染的海鲜,正在恶心千万中国人
但核废水太多了,东京电力储备了约1000个储水罐,9成已装满,污水罐眼看着摆不下了,形势岌岌可危.对此,日方不想再拿钱买地...
周三周五2021-4-14",2021-4-14
60aee2d3b2e2068e31ad2c7a,聚焦国际热点,"菅义伟扛不住?刚准备把核废水投海,日本就突然改口,中韩已出手
自日本政府于4月13日决定以海洋排放方式处置福岛核电站事故核废水之后,中国、韩国等邻国和利益攸关方连日来数次以公开表态、...
聚焦国际热点2021-4-19",2021-4-19
60aee2d3b2e2068e31ad2c7b,无声联播,"日本正式决定排放核废水入海!美国第一个表态支持,中韩不再忍耐
无声联播2021-4-15",2021-4-15
60aee2d6b2e2068e31ad2c7d,环保水圈,"日本最终还是把百万吨核废水倒进海里了
作者|水圈一哥版权声明:水圈一哥系列漫画为环保水圈原创漫画,欢迎大家转发,媒体转载须取得授权,未经许可,禁止转载.水圈学...
环保水圈2021-4-16",2021-4-16
60aee2d6b2e2068e31ad2c7e,兰兰正能,"日本核废水为何急于排海?原因首次曝光
近日,Japan决定将福岛核废水排入大海,这立刻引起了全球的关注,但由于Japan并未公布核废水的具体相关数据和排放流程,也让...
兰兰正能2021-4-17",2021-4-17
60aee2d6b2e2068e31ad2c7f,秋田六千,"任豪劝祖国帮日本处理核废水,骇人发言传到国外成笑柄,这位爱豆你真知道错了吗?
R1SE男团成员任豪最近因为日本核废水的事被骂上热搜了!先带大家简单回顾下任豪的迷惑发言在所有人都在反对日本向海洋排放核...
秋田六千2021-4-15",2021-4-15
60aee2d6b2e2068e31ad2c80,爱奇娱谈,"菅义伟想不到,核废水还未倒进海,日本就已收噩耗,一个比一个狠
菅义伟想不到,核废水还未倒进海,日本就已收噩耗,一个比一个狠菅义伟自从成为日本首相后,就面临非常多的麻烦,不管是新冠疫...
爱奇娱谈2021-4-18",2021-4-18
60aee2d6b2e2068e31ad2c81,侠客栈,"日本在排放核废水毒害全世界时,居然反咬中国空气污染影响日本
即使有美国包藏祸心的背书、即使有美国和日本操控的国际原子能机构总干事的包庇,日本向太平洋排放核废水的决定,还是冒了天下...
侠客栈2021-4-16",2021-4-16
60aee2d6b2e2068e31ad2c82,病毒时代,"文文|说说日本核废水直排大海的事
看了几个人气火爆的自媒体以及官媒,都在说日本核废水排放这件事儿,感觉说的人忧心忡忡,义愤填膺,听的人摩拳擦掌,恨不得把...
病毒时代2021-4-14",2021-4-14
60aee2d6b2e2068e31ad2c83,日本动态,"日本决定倾倒福岛核废水,台湾表态
日本决定倾倒福岛核废水,台湾表态台外事部门对日本决定倾倒福岛核废水表态:外事部门“高度重视”,并配合“行政院原子能委员...
日本动态2021-4-14",2021-4-14
60aee2d6b2e2068e31ad2c84,e公司,"日本排核废水打击海鲜?A股水产养殖集体怒涨!北上资金狂买66亿,茅指数迅速回血,创业板指也飙了!
日本正式表示将核废水排入海引发众怒,有分析认为这对海鲜是利空,A股水产养殖板块由此暴涨!今日早盘,A股小幅震荡整理,主...
e公司2021-4-13",2021-4-13
60aee2d6b2e2068e31ad2c85,北驿,"日本将123万吨福岛核废水排海,一场关乎70亿人的灾难即将发生...
4月13日,日本政府召开相关会议,正式决定,向海洋排放福岛第一核电站中,对海洋环境有害的核废水.这一消息的传出,让全球为...
北驿2021-4-14",2021-4-14
60aee2d6b2e2068e31ad2c86,核电那些事,"短命的核废水卡通形象:日本政府竟然花了3亿700万日元
为了宣传东京电力福岛第一核电站核废水中所含有的放射性物质氚的安全性,日本复兴厅于本月13日发布了一组海报和动画视频.这些...
核电那些事2021-4-17",2021-4-17
60aee2d9b2e2068e31ad2c88,东京华人总会,"日本政府坚持倾倒核废水?我们可以退出东京奥运会!
如果核废水倾入大海,那么对我国影响不可估量.所以,日本政府,命途多舛的东京奥运会已经给你们敲了警钟,而你们依然还在自作...
东京华人总会2021-4-17",2021-4-17
60aee2d9b2e2068e31ad2c89,晓东,"帮日本核废水“出招”?迷惑发言!昨晚他被骂上热搜
昨天18点左右,他发文谈日本福岛核废水,引发争议,随后删除微博.此时,大家以为他是意识到自己言论不当主动删了,但随后马上...
晓东2021-4-15",2021-4-15
60aee2d9b2e2068e31ad2c8a,澳闻日讯,"全世界人民都怒了!日本核废水排入大海,57天污染太平洋!日本首相表示喝废水没事!美国表示支持,澳洲政府无反应!以后还吃澳洲海鲜?
因为核废水一旦排海放射性物质将在57天内扩散至太平洋大半区域10年后蔓延全球海域……也就是日本这个“不负责任”的行为,需要...
澳闻日讯2021-4-14",2021-4-14
60aee2d9b2e2068e31ad2c8b,李大大饼,"日本百万吨福岛核废水排即将向大海,到底是怎么回事儿?
这意味着百万吨级别的核废水将流入大海并且顺着洋流分散给全世界.这其实已经是个旧闻了,废水排大海这个事儿,它每隔一段时间...
李大大饼2021-4-13",2021-4-13
60aee2d9b2e2068e31ad2c8c,铁血观世界,"日本排放124吨核废水,为何西方集体保持沉默?原来是一丘之貉
日本福岛核电站存放的核废水高达124吨,目前日本已经决定两年之后将这些核废水排入大海.支持日本做出这一决定的原因是,核废...
铁血观世界2021-4-16",2021-4-16
60aee2d9b2e2068e31ad2c8d,桂风起,"最新!日本正式决定排核废水入海!对我们吃海鲜的影响有多大?
日本政府当地时间13日上午召开内阁会议,正式决定将东京电力公司福岛第一核电站内储存的核废水排放入海.外交部回应日本正式决...
桂风起2021-4-13",2021-4-13
60aee2d9b2e2068e31ad2c8e,台州交通广播,"突发!日本正式决定:福岛核废水排向大海!
日本核废水可致癌致畸致突变一家来自德国的海洋科学研究机构的计算结果显示,从排放之日起,57天内放射性物质就将扩散至太平洋...
台州交通广播2021-4-13",2021-4-13
60aee2d9b2e2068e31ad2c8f,多彩贵州网,"日本副首相:喝处理过的核废水没事!还为“放射性氚”做吉祥物!网友:荒唐至极→
当地时间13日上午,日本政府召开内阁会议,正式决定将东京电力公司福岛第一核电站内储存的核废水排放入海.日本政府的这一做法...
多彩贵州网2021-4-14",2021-4-14
60aee2d9b2e2068e31ad2c90,淘最霓虹,"日本宣布排放核废水后,其他国家都是什么反应?日本副首相:喝处理过的没事!
如果说这两天有什么全世界关注的大新闻的话,那么一定是4月13日,日本政府召开正式幕僚会议,正式决定要把核废水排向大海:这...
淘最霓虹2021-4-16",2021-4-16
60aee2d9b2e2068e31ad2c91,iWeekly周末画报,"日本为什么执意排核废水入海?处理难之外,更是因为钱
4月13日,经过漫长“纠结”,日本政府最终做出将福岛120多万吨核废水倒入太平洋的决定,这项工作将在约两年内开始.中国外交...
iWeekly周末画报2021-4-14",2021-4-14
60aee2ddb2e2068e31ad2c93,南天一剑,"最新!日本正式决定排核废水入海!对我们吃海鲜的影响有多大?
日本政府当地时间13日上午召开内阁会议,正式决定将东京电力公司福岛第一核电站内储存的核废水排放入海.多年来关于核废水的讨...
南天一剑2021-4-13",2021-4-13
60aee2ddb2e2068e31ad2c94,新京报,"专家分析日首相访美:核废水处理问题两国或存利益交换
卢茜宣布完将核废水排海后,日本首相菅义伟又要马不停蹄访问美国. 历经“波折”,美日双方终于敲定了访美时间表. 当地时间4月...
新京报2021-4-15",2021-4-15
60aee2ddb2e2068e31ad2c95,私家车999,"日本副首相:喝处理过的核废水没事!日本网友:你先喝
日本副首相称喝处理核废水没事在社交媒体上,日本网友连日来自发刷起“反对核废水排放入海”的标签.目前已有超过4.5万名网友...
私家车9992021-4-14",2021-4-14
60aee2ddb2e2068e31ad2c96,中信出版,"日本将100多万吨核废水倒入太平洋:这会是本世纪最严重的“人祸”吗?
喊了2年的“狼来了”:2019年9月,日本环境大臣首次表态,福岛核废水“除了果断排放之外没有其他选项”2020年10月,日媒又曝出...
中信出版2021-4-14",2021-4-14
60aee2ddb2e2068e31ad2c97,泉州海洋职业学院,"反对日本核废水倾倒入海 共同守护蓝色海洋——泉州海洋职业学院倡议书
反对日本核废水倾倒入海共同守护蓝色海洋——泉州海洋职业学院倡议书众所周知日本政府近期单方面决定向海洋排放福岛核电站事故...
泉州海洋职业学院2021-4-16",2021-4-16
60aee2ddb2e2068e31ad2c98,老邓的财经天地,"日本福岛排放核废水?在我看来这事儿都不用谈
4月13日,日本决定将福岛核废水排入大海,引发我国网民的激烈议论.很多人义愤填膺,说日本污染了大海,害了我们.美国呢?居...
老邓的财经天地2021-4-15",2021-4-15
60aee2ddb2e2068e31ad2c99,佛州百事通,"日本正式确定核废水入海!海鲜还能吃吗?美国力挺,反手就把日本食品给全禁了
福岛第一核电站的核污水仍未能妥善排放,日本政府4月13日召开内阁会议正式决定,福岛第一核电站核废水经过滤并稀释后将排入大...
佛州百事通2021-4-15",2021-4-15
60aee2ddb2e2068e31ad2c9a,e公司,"全球反日浪潮!核废水57天废掉半个太平洋?韩国超市停售日产海鲜;美国疫苗又出大事,强生因血栓被暂停接种!
日本决定排核废水入海的决定仍在进一步发酵,全球形成反日“风暴”!微博热搜也全是有关日本核废水的问题.另一个焦点是,继阿...
e公司2021-4-14",2021-4-14
60aee2ddb2e2068e31ad2c9b,沪江德语,"日本副首相称喝处理核废水没事?这波骚操作德国网友憋不住了…
核废水浓度将稀释至国际排放标准的40分之1,且排放过程会持续多年.日本这一举措,引发了广泛的国际讨论,特别是引起了与日本...
沪江德语2021-4-14",2021-4-14
60aee2ddb2e2068e31ad2c9c,商鞅谋略,"丧尽天良!日本决定把核废水倒进太平洋,中国出手!
然后,在全世界70亿人的反对声中,日本政府正式决定要将100多万吨的福岛核废水直接倒进太平洋!在多个方案中,日本选择了一个...
商鞅谋略2021-4-13",2021-4-13
60aee2e0b2e2068e31ad2c9e,搞笑百搭,"扛不住了?日本核废水再立新规,中韩刀刀见血美国自食恶果
日本核废水再立新规,中韩刀刀见血美国自食恶果自日本政府于4月13日决定以海洋排放方式处置福岛核电站事故核废水之后,中国、...
搞笑百搭2021-4-19",2021-4-19
60aee2e0b2e2068e31ad2c9f,广西普法,"突发!日本正式决定:福岛核废水将排向大海!海鲜还能放心吃吗?周边邻国是否可以就此起诉日本?
据人民日报客户端报道,日本政府4月13日早上召开相关阁僚会议,正式决定向海洋排放福岛第一核电站含有对海洋环境有害的核废水...
广西普法2021-4-13",2021-4-13
60aee2e0b2e2068e31ad2ca0,荣茂读报,"美国支持日本排放核废水,拉全世界买单!美日真缺德!
在前面内容《百万吨核废水入海,日本简直在“作死”!》中,笔者介绍了日本的核污水排放问题.目前中国、美国、俄罗斯、韩国等...
荣茂读报2021-4-16",2021-4-16
60aee2e0b2e2068e31ad2ca1,930老友记,"这也抖机灵?!帮日本核废水“出招”,男团成员被骂上热搜!今天终于道歉了
近日,在日本福岛核电站核废水处置问题引发质疑和担忧后,男团R1SE成员任豪却在社交平台呼吁,希望中国帮助日本在福岛核电站...
930老友记2021-4-15",2021-4-15
60aee2e0b2e2068e31ad2ca2,可可英语,"日本副首相称喝核废水没事,日本网友:请你先干为敬
在美国力挺日本将核处理废水排入海洋之后,日本副首相再次爆出金句:处理过的核废水喝了也没什么问题.视频来源:@凤凰网国际...
可可英语2021-4-15",2021-4-15
60aee2e0b2e2068e31ad2ca3,19楼,"日本副首相:喝处理过的核废水没事!日本网友:你先喝
当地时间13日上午,日本政府召开内阁会议,正式决定将东京电力公司福岛第一核电站内储存的核废水排放入海.日本政府的这一决定...
19楼2021-4-14",2021-4-14
60aee2e0b2e2068e31ad2ca4,考虫公考,"日本竟然要把核废水排入海洋?
最新小灶课堂开课啦,速领科技常识核能据报道,日本政府将正式决定向海洋排放福岛核电站含有对海洋环境等有害的核废水.目前国...
考虫公考2021-4-17",2021-4-17
60aee2e0b2e2068e31ad2ca5,当年小帅,"日本的野望:福岛核废水排入大海的背后(修订版)
日本政府13日召开内阁会议正式决定,福岛第一核电站核废水经过滤并稀释后将排入大海.对此,美国国务卿布林肯刚刚在推特上发文...
当年小帅2021-4-16",2021-4-16
60aee2e0b2e2068e31ad2ca6,新闻110,"愤怒!日本正式决定:福岛核废水将排向大海!海鲜还能放心吃吗?
据人民日报客户端报道,日本政府4月13日早上召开相关阁僚会议,正式决定向海洋排放福岛第一核电站含有对海洋环境有害的核废水...
新闻1102021-4-13",2021-4-13
60aee2e0b2e2068e31ad2ca7,半岛都市报,"美方支持日本核废水入海,外交部回应!
4月13日上午日本政府召开内阁会议正式决定将东京电力公司福岛第一核电站内储存的核废水排放入海预计2年后开始排放此事持续引发...
半岛都市报2021-4-13",2021-4-13
60aee2e3b2e2068e31ad2ca9,广告猎人,"日本竟然发布核废水吉祥物...
最近,日本决定要把福岛核废水排向海洋的事引起了巨大的争议由于核废水中含有放射性元素「氚」如果真的被流入海洋将对周边海域...
广告猎人2021-4-16",2021-4-16
60aee2e3b2e2068e31ad2caa,言安堂,"突发!日本将排核废水入海!大牌护肤品或受影响?
4月13日,日本政府召开内阁会议,正式决定将福岛核电站核废水经过过滤和稀释后排入大海.即刻引爆热搜,一石激起千层浪,据截...
言安堂2021-4-14",2021-4-14
60aee2e3b2e2068e31ad2cab,多伦多生活,"全球灾难!日本官宣将核废水排入大海!海鲜致癌致畸致突变!美加几年内统统遭殃!
日本核废水可致癌致畸致突变一家来自德国的海洋科学研究机构的计算结果显示,从排放之日起,57天内放射性物质就将扩散至太平洋...
多伦多生活2021-4-14",2021-4-14
60aee2e3b2e2068e31ad2cac,广东科普,"日本正式决定将福岛核废水排入太平洋,将损害人类DNA?海鲜还能吃吗?
据日本NHK报道日本政府4月13日早上召开相关阁僚会议正式决定向海洋排放福岛第一核电站含有对海洋环境有害的核废水. NHK新闻...
广东科普2021-4-13",2021-4-13
60aee2e3b2e2068e31ad2cad,北京大学出版社,"日本决定将福岛核废水排海……人类从未从伤害海洋中吸取教训
4月13日,“日本政府决定将福岛核废水排海”的消息引起国际社会的广泛关注.对此,网友们纷纷表示谴责,认为日本政府单方面决...
北京大学出版社2021-4-18",2021-4-18
60aee2e3b2e2068e31ad2cae,小雷哔哔,"日本有病吧!要把核废水倒进太平洋,毒害全人类
日本思想斗争了数个月,表示要做一个违背祖宗的决定...那就是,把福岛核事故产生的核废水全部排进太平洋.其实日本并不是最近才...
小雷哔哔2021-4-14",2021-4-14
60aee2e3b2e2068e31ad2caf,中国新闻社,"咋想的?日本政府竟将核废水中的放射性氚拟化成卡通吉祥物……
编辑:梁静核废水喝了没事?日政府公开透明?美日的“狡辩”你接受吗?19家医药企业被开罚单,竟查出了这些“猫腻”!拥有...
中国新闻社2021-4-14",2021-4-14
60aee2e3b2e2068e31ad2cb0,浙样红TV,"日本正式决定排核废水入海,这会给我们带来哪些影响?海鲜还能吃吗?
当地时间4月13日,日本政府举行内阁会议,正式决定向海洋排放福岛核电站含有对海洋环境等有害物质的核废水.虽然日本政府一再...
浙样红TV2021-4-13",2021-4-13
60aee2e3b2e2068e31ad2cb1,阅读公社,"史无前例!一图看懂日本核废水排海危害
13日,日本政府正式决定将福岛核废水排放入海核废水一旦排海放射性物质将在57天内扩散至太平洋大半区域10年后蔓延全球海域…...
阅读公社2021-4-14",2021-4-14
60aee2e7b2e2068e31ad2cb3,青小小,"句句诛心!网友接力“核废水”古诗,这句绝了…
4月13日,日本政府召开相关阁僚会议,正式决定将东京电力公司福岛第一核电站内储存的核废水排放入海.一日内,打脸的事不断传...
青小小2021-4-14",2021-4-14
60aee2e7b2e2068e31ad2cb4,腾氏水产,"日本将排放福岛核废水,A股水产板块集体怒涨!专家:日本倾倒核废水可能危及国人餐桌!内陆淡水养殖迎来新的“挑战”!
为了能在核废水入海方案正式决定前,让日本领导人直接听到抗议的声音,很多日本民众昨天在首相官邸前进行了最后一轮的抗议活动...
腾氏水产2021-4-13",2021-4-13
60aee2e7b2e2068e31ad2cb5,東京生活指南,"東京温哥:福岛核废水排海安全吗?
日本政府今日正式决定,福岛第一核电站核污水将排入大海.不少朋友问我关于此事的看法...理论上说,核废水是经过技术处理,过滤...
東京生活指南2021-4-13",2021-4-13
60aee2e7b2e2068e31ad2cb6,别样日本,"日本真的要把核废水排入大海了吗?日本各界又是怎么看这个问题的呢?
日本真的要把核废水排入大海了吗? 根据日媒的报道,日本政府已经基本决定:将困扰多年的福岛核电站的核废水排入大海. 虽然正...
别样日本2021-4-11",2021-4-11
60aee2e7b2e2068e31ad2cb7,90号茶室,"【90号茶室】了解日本核废水事件背后的残酷真相,中国可以连环十八掌反击
核废水中有碳14及锶90千年也消除不了的!这个才是会损害人的DNA会致癌的!日本人政客对福岛核电厂核事故产生的核废水,只讲...
90号茶室2021-4-18",2021-4-18
60aee2e7b2e2068e31ad2cb8,山东教育电视台,"史无前例!一图看懂日本核废水排海危害
13日,日本政府正式决定将福岛核废水排放入海核废水一旦排海放射性物质将在57天内扩散至太平洋大半区域10年后蔓延全球海域…...
山东教育电视台2021-4-14",2021-4-14
