_id,author,content,time
60af7e7468c58331971020a5,,"核废水入海，海鲜还能吃吗？化妆品还能用吗？首先，我为什么回答这个问题，是因为我刚好想提这一个问题，没想到有个大哥比我还快，我大意了，没有闪就点进来回答了。。
_______（假装是条分割线）________
答案显而易见，恒河水再脏，阿三们至少敢喝，而你们日本人是不是也应该喝几口让我们安心一下。",04-15
60af7e7468c58331971020a6,了不起的工人,"日本核废水和印度恒河水哪个更干净？咋说呢，地理题嘛，就想到啥看啥，
一.肯定是你说的核电站选址问题
二.肯定是洋流的一些问题啦





有感兴趣ps,pr,cad等软件可以加我的公主号，种花家软件
三.太平洋的几个渔场，以及鱼类被影响后对中国及其它国家影响
四.地震带问题
跟选址问题差不多。。。。。
五.各国怎么应对核污水造成的问题，尤其是中国和那些太平洋的岛国
六.以后我们为保护我们赖以生存的地球该怎么做，以及人类对地球已经造成的损害还有什么反思。",04-17
60af7e7468c58331971020a7,,关于这次日本核废水事件，可以从哪方面考地理题呢？看看前苏联的切尔诺贝利核事故，比日本福岛严重多了，但是前苏联的三勇士还有几十名工人用生命为代价控制住了，没给任何国家添麻烦。日本人就是渣。,04-11
60af7e7468c58331971020a8,龙马人文历史,"日本的核污水有没有更好的解决方法？近期，日本向大海排放核废水一事成为网络热点，毕竟这是关乎沿海国家民众生命健康和安全的大事，因此高度关注很正常，如果不关注就不正常了。中国和韩国等国对日本排放核废水表示反对，特别是韩国反对最强烈。但令人不解的是，在排放核废水一事上，美国居然表示支持。美国认为日本排放的核废水符合标准，也就是日本处理核废水达标了，可以排放了。


谁都知道，日本向太平洋排放核废水，主要还是因为日本想省钱。如果日本要处理这些核废水，将会花费一千多亿美元的钱，这笔钱，日本政府不愿掏，东京电也不掏。因此核废水只能排到海里，祸害民众了。
从日本福岛的地理位置看，日本向太平洋排放核废水，如果按照洋流的时间来看，3－4年就能到达美国和加拿大。美国也受影响，为什么美国不反对呢？这就是今天我们探讨这个问题的关键。
1、或有其他排放方式
对于美国支持日本把核废水排放到太平洋，我们第一个反应就是日本做法对美国没有影响，而没有影响前提是到不了美国西海岸。那通过什么方式到不了呢？
还有一个方式就是日本与美国有私下协议，把核废水运到日本西海岸排放，到时直接影响到中国与韩国等亚洲国家，那么对美国影响不大。


但有资料认为，日本把核废水运到西海岸不划算，但如果美国给钱呢？再说陆上距离很短，日本就是一个狭长地带，东西窄，运输这些核废水应该不成问题，也可以通过货船运输。然后把这些核废水运到西海岸后再进行排放，那样对美国基本没什么影响，所以美国也不必害怕。
这是一种猜测。如果日本排放的核废水对美国影响大，美国第一个就会站出来反对。所以美国支持，反而让美国底牌露出来了，目前还不清楚，美国与日本到底有无协议。美国也是口头支持一下不再发声，我们可以看到后续情况进展。
有资料称，美国支持日本排放核废水，主要因为美国离日本远。这种说法让人不解，离得远就不影响了？比如核废水中的“氚”不易被溶解，而且按照洋流的回流方向，最先到达的是美国。唯一能解释的就是另有其他方式，让美国影响最低。


2、以打击中俄为前提
对于日本向太平洋排放核废水，中俄韩朝三国表示反对。特别是中俄朝两国，正是美国眼中的“敌对国家”。现在三国反对日本排放核废水，美国如果也反对，就不符合美国的战略，因此美国必定支持日本排放核废水。
日本是西方国家一员，二战后，美国一直意识形态划分东西方国家，带着西方国家打压东方。凡是西方做的事，美国都支持，凡是西方做错的事，美国也嘴硬坚持。有大V称，美国已经被意识形态冲昏了头脑。
向大海里排放核废水，将有大量放射性元素排入大海，用脚都能想明白，这是美国眼中的常识。为什么美国不断对中国进行抹黑造谣？其实美国眼中，只要打垮威胁他们的国家，用什么卑劣手段都行，这与大国身份根本不相符。因此，2021年，是美国丢失霸权地位的重要一年。
现在美国因为新冠疫情快死了近60万人，根本不是它们所倡导的人权自由，漠视民众的生命，因此，对于日本向太平洋排放核废水，美国认为只要能给中俄等国造成危害就行。
即使威胁到美国，作为一个精英治国的国家，这些精英不会受到威胁。


3、美国还有后手
对于美国的支持，日本一定高兴，这也是为什么日本坚定了向太平洋排放核废水的决定。而日本副首相麻生太郎甚至认为日本的核废水喝了也没事，这种无底线的做法，让人更加愤怒。
日本向大海排入核废水，据说两年后进行，预计排放30多年，共计一百多万吨。这种持续时间如此长的排放，将对人类造成极大危害。
日本也不要高兴太早了，美国现在支持，并不代表将来支持。美国打不过中俄，但收拾日本还是绰绰有余。
日本排废之事已经引起全球一些国家和组织的反对，想必美国人也不是好糊弄的。如果美国人不满了，美国就会打压日本。到那时，日本可就没有现在这般风光了。
有大V认为，美国现在支持，也可能是给日本下个套，让日本先这样做，然后美国再回手割把韭菜。
美国现在是口头支持，并不代表就是支持。将来美国民众如果起诉日本，美国政府不会拦着。要知道美国自诩是灯塔国家，民众诉讼多了，美国就会对日本提出国家赔偿，到时可能比日本处理核废水的钱还要多。
懂美国是日本，懂日本是美国，美日两国看似一团和气，也是盟友，其实两国都有小算盘。只不定什么时候两国反目，日本必然被美国打压。


所以美国支持日本是假的，不受核废水影响也是假的。美国已经宣布禁止进口食品，这就是美国说一套做一套。美国就是为了打压中俄一时之快，也为了自身的利益。让我们拭目以待，后续或许还有大招放出。
图片来源网络，版权归原作者。",04-20
60af7e7468c58331971020a9,,"日本要向太平洋倾倒核废水，西方闭声了，美国为何还支持？不听顶级科学机构的话，
听谁的？
请听音频：点击此处可听作者原声音频
文字如下：

前天，4月13日，日本政府正式决定要将核废水倒进大海。一石激起千层浪，中国、韩国、俄罗斯、欧盟迅速表示了反对，311个环保团队也表示坚决反对。日本东京福岛等多地发生抗议游行，民众打出了“海洋在哭泣，鱼类在哭泣，地球在哭泣”的标语。
在这种情况下，美国没有表示反对、反而表示感谢和夸奖。还有其他的国家模棱两可。
在这种背景下，一些别有用心的人在想方设法地论述日本的核废水是无害的，是可以喝的。最典型的就是日本副首相兼财务大臣麻生太郎的表态，他的原话是：“那些水喝了也没什么事儿。”
而关注我的有些朋友也在后台给我发来消息，说他们在民间也听到一些声音，论述了日本的核废水是无害的，是可以喝的，说的好像还有鼻子有眼儿的。
毫无疑问，日本的核废水到底有害无害、能不能喝是一个关键问题。倘若是无害的，那日本把它排到大海里面去自然是无可厚非的。倘若是有害的，那么日本把有核污染的废水排进大海，就是千古罪人。
所以，这个问题特别关键。
所以，我们必须要弄明白，日本的核废水到底有害无害。
那么，它到底有害无害呢？
朋友们都知道我是认为他有害的。那么我想弱弱地问一句：
“我，一个自媒体人，昵称叫静思有我的人，说日本的核废水有害，你们信吗？我这样的一个人说它有害，靠谱吗？”
有的朋友可能会说：
“静思老师，我长期跟踪您的节目，发现您说话还算是负责任的，还算是严谨的，所以你说话我信，你说话我觉得靠谱。”
如果您这样说，我非常感谢和感激您对我的这份信任，但是我不得不残酷无情地说：
“你觉得我说日本核废水有害，于是就觉得日本核废水有害，你觉得我说话靠谱的这句话，很不靠谱。”
说到底，就是一个意思，我说日本核废水有害，是不靠谱的。
为什么这么说呢？因为我只懂一些基本常识，这些常识对于回答日本核废水有害无害的问题远远不够。更为重要的是，对于日本核废水排到太平洋是否会影响人类这个大问题，即便是一个专家、学者也很难做出靠谱的回答。
为什么这么说呢？因为这个问题太高科技了，太高大上了，不是一般人能够回答得了的。
所以，如果仅仅是我这个名字叫做静思有我的自媒体人，说日本核废水有害，这话是不靠谱的。
那同样的道理，中国，或者世界上某一个普通的民众或者政客说，日本核废水有害也好，无害也好，都是不靠谱的，因为大家都没有这个资格、包括我。
那么，谁有这个资格呢？
我的回答就是，只有当今世界，全球最顶级的科学家和最顶级的科学机构有资格说这个话。
那么，目前在这方面最顶级的科学机构是谁呢？是国际原子能机构。
当然，这是指最顶级的，还有一些处于顶端，但是比国际原子能机构的权威性略微差一点的科学机构，他们说的话也可以作为重要参考。
如此说来，日本的核废水到底有害无害，我们听谁的都没用，只能听这些顶级的科学家和顶级的科学机构的话。
这就好比是，在新冠疫情面前到底戴不戴口罩的问题，你说要戴，我说不戴，他说可戴可不戴，还有一个人又说最好要戴……这些话都不靠谱，我们应该听谁的呢？我们应该听顶级科学家的话。在中国，我们听钟南山、张文宏这一类人的话。在美国，应该听福奇这样的顶级科学家的话。
我想，这应该是基本常识，对于非常高深的科学问题，普通民众是没有能力去回答的。只有顶级的科学家和顶级的科学机构有资格回答，而普通民众只能依据他们的回答作出剩下的判断。
如果，随便一个普通民众，随便一个媒体，随便一个政客，根据自己的感觉和自己所拥有的有限的科学知识，甚至还会加上自己的别有用心，对这个问题作出回答，那肯定是不靠谱的。
那么，我们来看一看顶级科学机构做出了什么样的回答。
最权威的科学机构是国际原子能机构，他们的回答是这样的：
“如果福岛核电站含氚的废水排入海洋，将对周边国家海洋环境和公众健康造成影响。”
——关键词是两个：第一是“氚”，是一种放射性元素。第二是“造成影响”，所谓造成影响，那就是有害的意思。
我们接着看国际原子能机构的意见，国际原子能机构这么说：
“现有经过处理的废水中仍含有其他放射性核素，需进一步净化处理。”
——请注意，关键词，也是最后的落脚点，是“需进一步净化处理”。具体说来，就是说现在的核废水里面，不仅含有氚这种放射性元素，还有其他的放射性元素，结论是“需进一步净化处理”。
既然还需要进一步净化处理，那肯定不能现在就直接倒到大海里面去。
重复一遍，国际原子能机构的最后结论是：“需进一步净化处理”。
这就是世界上顶级的权威科学机构对这件事情所作出的结论。
有这样的机构作出这样的结论，我们普通大众还有什么必要去讨论日本的核废水有害无害呢？我们有这个能力吗？
可能，也有的人会说，最顶级的机构作出的结论也未必是100%正确。这话在逻辑上是成立的，可是问题是，如果我们连最顶级的机构的结论都不相信，那么我们相信谁呢？我们做事总要有一个依据，难道我们依据日本的那个副首相的感觉去做出判断和决定吗？或者干脆就依据我——这样一个昵称叫“静思有我”的自媒体人的判断，做出我们的选择和决定吗？
在重大问题上，我们只能依据一个比较靠谱的说法来做出我们的选择和决定，这是没有办法的事。
尽管，我们不敢说国际原子能机构的结论一定是100%正确，但我们必须要相信它正确的概率要远远大于我们这些普通民众，也会大于一个日本政府的副首相。
话又说回来，即便国际原子能机构的结论将来会有修正，在他修正之前，我们有谁敢说在原子能领域说话的权威性能够超过国际原子能机构呢？
所以我认为，关于日本排放核废水的问题，现在在国际上有一些民众和舆论竟然在替日本政府辩解，宣称这些核废水危害很小，是一种没有科学常识的行为。
我们经常在谈论一个词，叫科学素养。我们经常在说，一个人应该具备基本的科学素养，一个国家也应该具备基本的科学素养。
那么，科学素养是个什么玩意儿呢？
按照权威的说法，科学素养由三个方面组成，第一是理解基本的科学观点，第二是理解科学方法，第三是理解科学研究机构的功能。
今天特别想说第3点“理解科学研究机构的功能”。
什么叫“理解科学研究机构的功能”呢？内容也很多，但是其中很重要的一条，那就是在很多疑难的高深的问题上，科学研究机构的功能，就是为全社会提供指引。
用老百姓的话说就是，在疑难艰深的科学问题上，我们应该听科学研究机构的观点，而不是自己怎么想，就怎么说，怎么做。
今天说的这些话，可能很多朋友会觉得是废话，我也觉得是废话。可是我今天之所以专门做这一期节目，就是因为这两天我看到了很多媒体在想方设法地论述日本核废水无害、可以喝，中国的民间也有一些非正式的讨论持这种观点。
我想说，对于日本的核废水有害无害的问题，如果有人说他是无害的，作为普通民众，作为绝大多数的人，是没有这个能力去把它彻底驳倒的，因为我们都缺乏这方面的知识和信息。
但我认为，这是一个不需要驳斥的问题，驳斥这些问题是在浪费时间。因为关于这个问题的答案，我们只能选择国际最顶级的科学机构的结论。
反过来说，有国际顶级的科学机构的结论，我们根本不需要去驳斥与这些科学机构的结论相反的论调。
而当前的事实是，在这个领域国际上最顶级的科学机构，国际原子能机构的结论的最后一句话是：“需要进一步净化处理”。
如果，有谁认为，在这个问题上，他比国际原子能机构还高明，国际原子能机构的水平都没有他的水平高，那我也无话可说。那只能用中国外交部发言人赵立坚说得那句话来应对，赵立坚在回答记者提问的时候这样说：
“至于你提到的日本个别官员称这些水喝了也没事，请他喝了再说。”
对，如果谁说日本的核废水无害，可以喝，那么，他先喝！",04-16
60af7e7468c58331971020aa,Yoso,"日本核废水，到底能不能喝？故事的开始：位于乌克兰的普里皮亚季，承载着人类最惨痛的记忆，在1986年4月26日，附近的切尔诺贝利核电站的第四号反应堆发生了爆炸，随即发生了人类有史以来最可怕的核泄漏事件，大量核燃料泄露，几百平方公里的土地受到了污染，方圆30公里的民众全部疏散，不仅如此，高温蒸发的辐射尘形成了辐射云层，飘散到东欧和北欧地区造成了严重的二次核污染，至今，普里皮亚季仍然是一座“鬼城”，而这次核污染造成的危害还将持续几十万年。
核辐射就像是看不见的魔鬼，无孔不入，可以说，核反应的发现与其说是一项重大的科技革命，倒不如说它带来了毁灭人类的力量，虽然自然界、宇宙无时无刻不在进行着不可胜数的核反应。说起核反应的发现，要追溯到1919年英国的卢瑟福用天然放射性物质的α粒子轰击氮，从此开启了核运用的大门，在很长一段时间里，核反应被运用于核武器的研发，1945年，在日本爆炸了两颗原子弹，宣布了第二次世界大战的结束。
原子弹爆炸的惨况
在二战中，人类就已经意识到了核反应的巨大威力，如果能将这种能量应用于其他领域，那必将为人类的发展起到推动作用，这个过程就是把“魔鬼驯服成温顺的绵羊”，于是，核反应被广泛运用于核电站的建设。
然而，驯服魔鬼的过程充满着未知数，核反应产生的高温能够融化几乎所有的物质，切尔诺贝利泄露的燃烧着的核燃料甚至能烧透几十米的地层，威胁到地下水源，而一旦核失控，摆脱了人类的控制，超强的核辐射会在短短的时间内掠夺附近的生命。
废弃的切尔诺贝利核电站
再回到1986年4月26日的凌晨，切尔诺贝利核电站的四号反应堆进行了定期维护，操作员一系列不当的操作使原子炉内的核反应彻底失控，发生了爆炸，巨大的能量将反应炉1200吨的顶盖瞬间射向高空，核蒸汽顺着向高空喷出。
在短短几个小时后，方圆几十公里便被笼罩在了核污染的范围之内，当时苏联评定核照射的单位为伦琴，20伦琴以内为人体安全值，然而，切尔诺贝利核爆炸之后的一天，核泄漏已经达到了令人匪夷所思的地步，核电站附近的核照射度甚至达到了几万伦琴，测量仪器爆表，在这种环境下，无防护工具的人在短短1-3秒之内就会面临死亡，就连附近的普里皮亚季，照射度也超过安全值的几百倍。
清除核废墟
苏联紧急疏散了附近的民众，并调集了几十万部队对切尔诺贝利核电站的核废墟进行了处理，包括从地下打通地道在核燃料下方放置冷却装置，防止燃烧的核燃料烧透地层污染地下水源，辐射云层飘散到欧洲，在欧洲很多国家测量出核照射超出人类安全值，而事后的一场雨带着核尘埃严重污染了东欧和北欧的森林，致使大量树木枯黄死亡。
受到核辐射的少年
据统计，切尔诺贝利事故致使9.3万人直接死亡，致癌人数达到了27万人，至今，有250万乌克兰人深受其害。最为恐怖的是虽然反应炉中的放射性元素锶-90和铯-137半衰期都很短，在几十年后两种放射性元素就失去毒性，然而，在反应炉中尚有100公斤钸，百万分之一克就足以让人死亡，而此种元素的半衰期是24万5千年，也就是说切尔诺贝利事件还将持续影响人类几十万年。
苏联与日本状况对比
切尔诺贝利事故是人类历史上最惨重的核泄漏。毛子反应堆在几秒钟内走完了日本福岛整整作死6年的全部历程，直接面对关底BOSS。
打个比方：福岛是一个高压锅炸飞了阀门，然后在六年的时间里慢慢将锅里的肉汁通过蒸汽泄漏出来，到处弄得油乎乎的。而锅里水分蒸发殆尽后烧漏了锅子，烧焦了的肉干带着火洒落出来，即将点燃厨房。
而切尔诺贝利就是高压锅一下子爆了，滚烫的肉汤崩了一厨房。连带煤气炉有跟着发生更大爆炸的风险。
日本人是自己骗自己地耗在厨房外面六年，直接导致今天事态失控
而毛子面临的是忍着被高压锅蒸汽烫伤自己也要冲进去关火还是放任煤气炉殉爆炸飞屋子的抉择。可苏联人直接面对的是最终地狱模式——要立刻在链式核反应继续进行，现场大火高温，致命放射性沾染到处都是，建筑结构已经不稳固的情况下立刻把这些问题全解决。
不幸中的万幸：这里是苏联
苏联政府立刻动员消防员进入高危区域执行必死任务。
事后自由的西方宣传报道告诉我们：苏联当局向这些救灾人员隐瞒了真实情况，他们是在不知情的状态下进被骗入反应堆底部排水的。
而发明神风敢死队的日本人告诉我们，人是有权力拒绝执行这种自杀任务的。
我想问大家：在高等教育普及度很高的苏联，消防员看着满街的特种装备和即将进入的核电站废墟，他们真的不知道自己将要面对什么吗？
排水的3名勇士，人类历史上的英雄鲍里斯·巴拉诺夫, 瓦列里·别斯帕罗夫, 阿列克谢·阿纳年科
为了自己的亲人，为了无数根本不可能认识的人类，他们义无反顾的冲入地狱，燃烧了自己的生命来履行职责。
水被排干，更大的灾难得到避免。人类被他们从魔鬼的咽喉拉了回来。
所有消防员立刻被送到莫斯科最好的医院。医生回忆“这是群活泼的年轻人，他们刚来时在病房里甚至还打闹着……”
最好的医生对他们采取最好的抢救设施依然无法挽留他们：首先是脱发，然后是掉牙，皮肤出现灼伤痕迹，各种急性内出血……
他们在72小时内全部痛苦离世。
转载---作者《青史之名》
贴吧《唯我独尊471》
很喜欢印度网友怼日本网友的一句话：别再争论恒河了，恒河水再脏我们也敢喝，核废水你们敢喝吗？",04-15
60af7e7468c58331971020ab,,"关于苏联切尔诺贝利核泄漏事件与日本倒核废水的这件事！刚刚，连续发生了两件恶劣而又奇葩的事情：
第一件：日本正式决定将福岛核电站的核废水排入太平洋
这件事之所以恶劣，根本原因在于，这些核污水不是普通的核废水，而是日本福岛核电站发生严重核泄漏后，日本为了冷却核电机组避免爆炸不得不用水进行冷却从而产生的核污水，所以这些核污水不是普通的核废水。这种核污水，辐射力非常强。
根据联合国原子能辐射效应科学委员会报告也认为，福岛核电站事故核废水对海洋生态环境的影响需要持续跟踪观察。德国海洋科学研究机构指出，福岛沿岸拥有世界上最强的洋流，从排放之日57天内，放射性物质将扩散至太平洋大半区域，10年后蔓延至全球海域。绿色和平组织核专家指出，日本核废水所含碳14在数千年内都存在危险，并可能造成基因损害······毫无疑问，核污水排放太平洋时间性质非常恶劣，这充分表明了日本这个国家的不负责任。
那么，日本为什么一定要将核污水排放太平洋呢？答案很简单：省钱！因为，根据之前的估算，如果要处理好福岛核电站的问题，日本需要花费一千多亿美元。然而，日本政府及东电都不想出这份钱，他们认为把核污水排放到太平洋最省钱。
日本为了省钱，根本不顾自己国家人民和其他国家人民的身体健康，可想而知日本政府是多么的没有底线。核废水排太平洋后，不但污染海水，还会污染鱼类，那么这直接就会影响到很多国家人民的身体健康。
第二件事：美国支持日本将核污水排放入太平洋
据美国国务院官网，美国国务院发言人内德·普莱斯当地时间4月12日在一份声明中称日本已经采取了负责的态度，并且一直保持所谓透明，并称日本已经采取了一个符合全球公认的和安全标准的做法。还说期待日本政府在监测上述方法的有效性时继续进行对外协调和沟通。
美国国务院声明通篇没有任何反对、批评或谴责，却充满着支持和理解。总之，美国是支持日本将核污水排放到太平洋的。由此我们可以看出，美国和日本一样，同样是充满着不负责任。
那么我们不禁要，为什么美国会支持日本排放核污水到太平洋呢？难道他们不知道对美国也有危害吗？
美国为什么支持日本排放核污水呢？原因有四：
一、美国政治氛围已变成意识形态决定一切
美国这个国家如今已经完全被意识形态所左右，无论美国政坛还是美国民间，都是如此。这种氛围和二战时期的纳粹德国有些相近，政客脑子里只有狂热与自以为是，不讲科学，不顾常识。
在意识形态决定一切的情况下，美国认为核污水排放对中国、朝鲜、俄罗斯等国都是负面影响，那么对美国来说就是好事。在美国人的意识里，可以毫不夸张地说，基本不会有什么政客真正关注核污水给人类、给美国人民带来的危害。而且，美国政客实际上也根本不关心普通百姓，新冠死了56万多人了，大家也没人觉得怎么样。在这些精英眼里，他们自己保证自己安全即可。
在这种情况下，他们眼里只有对中国、俄罗斯等国的危害，根本不去探讨对自己国家的危害，这就是现在美国的政治逻辑。
二、美国距离日本很远，美国政客看来日本核污水对美国影响有限
美国距离日本整体隔着一个太平洋，在美国看来这些核污水对美国的影响非常小，到了美国就被稀释得不会有什么危害了，这就是美国政客们的看法。正是因为认为对自己影响有限，才会如此放纵日本。说白了，对于这事，美国举国上下都不认为能够危害美国，只是少数科学家认为会危害美国没用。
美国已经被自己的媒体天天谎话连篇给给洗脑了，这个绝对不夸张，所以他们并不能对这次事件的坏处探讨那么清楚。
三、美国眼里现在只有打击中国和俄罗斯，在这种情况下美日很可能达成了秘密协议
现在，美国眼里只有打击中国与俄罗斯，在这种情况下，日本想省一千多亿美元将核污水排到太平洋，那么这很可能是日本答应了一些美国的政治条件，这次允许排放核污水应该是建议为政府“奉旨”排放，是美国在事前就点了头的。
考虑到最近日本挑衅中国的各种表现，美日之间的秘密交易很可能已经存在，而挑衅、打压中国，很可能是美日交易的一部分。对美国来说，日本排放核污水首先受害的是日本、中国、俄罗斯、朝鲜、韩国等，美国紧张什么？所以，美国就以此为条件，要日本扮演了反华的角色。
试想，当中国、韩国、俄罗斯等周边国家都反对的时候，美国是反华、反俄的，他又怎么会反对呢？
四、美国政府喜欢耍流氓，喜欢事后算账
美国这个国家，今天可能支持，明天可能就变脸，这种事我们已经司空见惯，美国是全球最不守信誉的国家之一。所以。不要认为现在美国政府支持日本排放就是永远支持，恰恰相反，将来换个总统，甚至不换总统，美国政府都可能反悔。
或者，不是美国政府反悔，而是美国国会有议员提出新议案，“迫使”政府接受即可。因此，不要认为现在美国政府支持就万事大吉，恰恰相反，这完全可能是美国给日本挖的一个大坑。尤其是美国吃不掉中国的情况下，饿极了把日本吃了，其实也是挺香的！
逻辑很简单，美国现在表态支持，但你从字眼上看并不明确，只是说日本这个合规那个合规，这实际上就是在给自己将来反悔留后手。真到那一天，美国只需要一句话说日本隐瞒实情，就把锅全部甩给日本了。在美国国务院的声明中，没有一个字眼是表态支持日本排放的，所以等日本真正把核污水排放到太平洋了，尔后美国就有话说了。
其实，还不止于此，美国民间可能会有成千上万的诉讼，控告日本政府和东电公司，要求天价索赔。与此同时，美国国会一定会有不少议员要求制裁日本，如此下去的结果毋庸讳言，到那时日本可能需要花给美国的钱还不止千亿美元。不断日本必须向美国支付巨额赔款，政治上还得听美国的，否则美国就会要求日本更高的索赔。
其实说白了，美国一贯玩得一手好讹诈，本来可能美国还没有理由吃掉日本经济，现在日本干了这件全世界都深恶痛绝的事，真到最后，美国很可能会利用全球和美国国内对日本的追责情绪，狠狠敲诈日本一笔。
日本要真把核污水排放到太平洋，那就得准备好被美国秋后算账！美国对日本秋后算账，日本将毫无还手之力，只能被美国啃得血肉模糊！到那时，日本损失的恐怕可就不止千亿美元那么简单了！
其实，站在中国的视角，我们不要指望美国、日本这样的国家会对世界负责，但我们要充分相信美国这个强盗后代组成的国家是不会放过任何一个敲诈勒索的机会的。美国敲诈中国已经显得实力不够，但敲诈日本的确还是有足够能力的。
对于我们而言，我们需要考虑的是，如果通过这件事在国际上建立一个打压日本的机制，譬如建立中俄朝韩和东盟的沟通机制，就日本向太平洋排放核污水进行沟通协调，一旦日本胆敢排放，就联合更多国家对日本采取措施。同时我们应该做好民间索赔的法律准备等。
作者：占豪
链接：原创丨4原因曝光，美国支持日本排放核污水，可能是给日本挖个大坑！
来源：微信公众号
著作权归作者所有。商业转载请联系作者获得授权，非商业转载请注明出处。",04-14
60af7e7468c58331971020ac,百通社,"4原因曝光，美国支持日本排放核污水，可能是给日本挖个大坑！目前看不会，但这些流量明星让我发现了一个问题。
""九年义务教育真的非常重要。""",04-18
60af84ae6d9cbc298bddfcf4,,"日本核废水对于别国做出的决定，要保持基本的尊重，这是基本的礼仪，因为即使对方即使真的做出了不合适的决定，也是经过仔细权衡考虑做出的，而不是毫无证据的抹黑，制造恐慌，激化矛盾，像中方那样要求日本政客喝核废水，就太粗暴无礼了，核废水中没处理掉的放射性物质海水中本来就有，难道海水你敢喝吗？只要低于一定浓度就不会造成危害的，而且喝了也不能作为证实核废水无害科学凭据。日本排放核废水公开透明，没有隐瞒，而且没有证据说明核废水排放会造成危害，专业人士分析，核废水排海无害：
头条文章
card.weibo.com
目前，日本应该做的就是科学地证实核废水排海无害，消除国内民众和国际的恐慌。",05-23
60af84af6d9cbc298bddfcf5,iop,"美国务卿布林肯推特发文：「感谢日方在决定处理福岛第一核电站废水的透明过程所做的努力」。你怎么看？提到大海，你想到什么？是海浪拍打岸边卷起的蔚蓝宝石，还是遨游海中自由自在的鱼虾蟹贝，亦或是在狂风暴雨中坚挺着的捕鱼船？每个人对海的印象都是不一样的，但有一点却是相同的：海，都是美丽高洁的。但是，就是这样的海，也会让一些国家想要玷污。2021年4月13日，日本政府通过了一项令全世界人民都无法接受的法案：将核废水排入太平洋。我在听到这个消息的时候也是气愤不已，显然这已经超出了一个国家正常的做法，要知道太平洋不仅仅只关系到日本，甚至关系到许多国家，甚至海底生物！但是他们全然不顾反对声，其导致的后果也将对太平洋地区造成毁灭性的打击。接下来就由我来引入今天的主题，核废水时间背后的悲与哀吧，本文将会从以下四个角度讨论分析。

1.日本核污水排海事件
2011 年强震与海啸侵袭日本东北部，造成19,000 人罹难，福岛核电厂6座反应炉里的3 座熔毁，成为俄国切诺比（Chernobyl）后最严重的核灾。为让反应炉内熔融核燃料保持在稳定状态，福岛第一核电厂必须持续注水冷却，这些冷却水加上流进反应炉的地下水及雨水等，形成含有超高浓度放射性物质的「污染水」，每天以140 公吨的速度持续增加。
而这些累计的核废水由东京电力公司修建储水罐存储于福岛，然而在当初修建的储水罐容量不足时，东京电力公司并没有继续修建储水罐，而是决定将核废水倒入太平洋，将全人类拖下水。
虽然日本政府坚称核废水经过处理，危害已经降至国际标准的1/7，然而这难道就是危害全球生物威胁的理由吗？当然不够，所以日本政府还有很多理由，例如日本国民支持，国际支持等理由。日本的举动，引起了全球的广泛关注。

2.美国支持出于什么目的？
任何的国家行为都可理解为利益行为，中国国际问题研究所研究员滕建群表示，日本向太平 洋排放核废水这样一个重大决定，没有美国大哥点头是不敢轻易做出的，美国之所以大力支 持，不过是与日本做了个交易，让日本以美国为首，在国际上“群殴”中国，况且从过往经验 看，导致大海核污染这样的事情对美国来说是无可厚非的。而从更深一层看，日本不过是被 迫站在人类的对立面，这其实是美国阴谋的幌子，至于到底是什么样的阴谋这个问题众说纷 纭，有人说美国拿捏日本的经济命脉从而操控其核污染大海破坏地球的淡水资源好保证自己 的未来霸主地位，有人说美国为了更好地核武器研究在所不惜，也有人说美国试图隐藏那个 可怕的秘密——比基尼岛。不论怎样，美国推波助澜、助纣为虐的行为受全世界不耻。

3.日本核污水排海影响之如何正确看待
首先我们应该坚定立场，核废水入海是一次对全球生态的巨大伤害，即便日本再如何吹得天花乱坠都不能改变核废水为高危污染物，可能对生物造成不可挽回的伤害的事实。因此无论是全国任何组织任何国家都应该坚决反对。一切为了某国家或者个人及企业的利益而驱使的行为都应该被反对。而维护全球生态，离不开全球人类的努力。

4.面对日本核污水排海，中国该怎么办
日本将核污水排入太平洋，从地理位置看，我国不是第一批近海污染的受害者，不过地球随 着自转与公转，在几十年后整个世界都会受到影响。有专家表示，日本核废水入海对中国所产生的影响在几年后有待观察和进一步评估，放射性 元素在低剂量侵蚀下是一个长期效应。不管怎么说，我国应当尽快研发新的核污染处理技术， 在核污染奔向我国前护住我国海域和渔业，从现在开始就应该减少对日本海鲜市场的需求， 拒绝日本的海洋产品。

尾聲
面对日本核污水排海，虽然国际原子能机构作为国际社会和在核能利用方面的权威机构，对日本核污水入海也予支持的立场（假设其具有合理性），但并不意味着日本核污水排海此事具有正当性。之前日本的一些行为：日本作为一个崇尚木质文化的国家，在生产纸质产品时，通常都是采用东南亚进口，而日本却成为森林覆盖率极高的国家。总而言之，日本的野心和不正义的竞争行为我们必须持以怀疑的态度，包括对其伪环境大国的形象背后的真实做派。围绕日本排污入海问题，我们可以有多种思维方式。利用现有国际法上的争端解决机制、特别是直接提起诉讼的方式，具有其可行性；除了提起诉讼之外，也可以考虑采用相对柔和的方式，充分利用国际法上现行的诸多机制和途径，对日本未来的排放行为进行相应的国际法规制。",05-13
