,博主昵称,微博内容,发布时间
3556,天山网,谎言终究是谎言新疆稳定发展成就不容抹黑近日我们通过媒体关注到蓬佩奥在离任前故技重演仍在发表涉疆谬论污蔑中国在新疆针对维吾尔族穆斯林和其他少数民族犯下所谓种族灭绝和反人类罪险恶用心何在蓬佩奥的谎言蓄意诋毁中国新疆的人权状况大肆抹黑中国去极端化和打击恐怖主义的成效恶意攻击中国政府治疆方略无视新疆各民族之间的感情和友谊面对蓬佩奥的一系列谎言我们协会表示坚决反对和强烈愤慨O网页链接收起全文d,02月11日 23:40
5583,英国人老姚,老姚一言堂中国人权理事会发表双语报告谈美国对外侵略战争造成的严重人道主义灾难微博教育双语对照O美国对外侵略战争造成严重人道主义灾难,04月10日 10:56
7482,大公報-大公網,起底美国民主基金会真相放大镜无私还是自私揭秘美国民主输出背后的隐秘战略美国和日本于4月16日发表联合声明其中涉华部分频频打着民主人权等名义干涉中国内政而其背后美国政府的对外战略实则由来已久美国真正想看到的是什么本期真相放大镜为你解读CGTNLCGTN的微博视频收起全文d,05月01日 21:59
6066,般若198212,欧美从不是真心维护人权问题不过是企图通过炮制谎言阻碍中国发展海峡新干线台湾我支持新疆棉花此视频已有23万人围观快来加入O网页链接,04月12日 13:02
5655,来个搞笑,美国仅在乌克兰一国就设立了16个生物实验室赵立坚对美抛出四连问为什么美国满世界建立实验室美国56年间发起201场武装冲突中国人权研究会揭露美侵略战争L爱国这件事的微博视频,04月10日 06:12
275,逸世轩,总觉得这次日本政府在处理疫情问题时很蹊跷在这里小小的阴谋论一下1从武汉撤侨回国的人中间据说有十几个人拒绝接受检查拒绝隔离还说自己有急事必须走然后就把这十几个人放走了说是没办法要尊重人权政府不能强制隔离他们天呐啥时候这么尊重人权了中国已经那样了这次病毒的严重性你们不知道不是一向以严谨著称吗2负责撤侨的一个负责人第二天自杀了这个日本媒体就当天稍微报了一下后续主流媒体没有任何报道后来油管上看到一个分析说了三个原因大概是说撤侨的时候拉过去的物资又被打回来了然后有几个人拒绝配合检查之类的但是这几个小问题至于导致自杀吗这件事我一直觉得很离奇3关于那个船感觉就像个培养皿一直给封在那没感染的在那封半个月也得给感染了从一开始我就好奇上面加拿大几百人美国几百人大多都是发达国家的人你日本处理不完尽早通知各国政府让他们开接各自的人回去啊为什么不死要面子4船上已经上百人感染了检疫官居然只带一个口罩去检疫自己也被感染了日本就缺那几件防护服52月14号中国已经确诊六万多了日本电视节目里讨论这件事情感觉还是一副开玩笑的状态还请了几个医生专家等等那个医生居然在节目里说戴口罩没有任何作用看来哪个国家都有不靠谱的专家啊还有好多奇葩离奇的操作总之给我的感觉就是中国已经那么严重了日本这边还这么处理问题要么就是太傲慢要么就是我说的阴谋论政府故意借病毒一举解决他们的老龄化问题细思极恐2日本收起全文d,2020年02月15日 23:03
1089,不在沉默435,法治观察在线随和的天晴法治观察在线正义坚定捍卫者司法公正在中国还有一段路要走以鹰潭市原市委书记叶春原公安局长周天保流氓候和平为首的黑恶势力滥用公权力公然对抗国家法律践踏人权和宪法的尊严以莫须有罪名侵犯人权一手制造冤假错案连文书都没有给我竟非法关押,2020年05月19日 23:35
5752,机会主义头子,铸就基建成就的因素哪一项不是低人权优势老百姓高兴高兴与有荣焉就算了政府这么满面红光的吹牛逼恐不合适中国要制定国际标准规范制造顶级施工机械工器具仪器仪表建材给工人更好的职业健康安全保障有更规范化的施工组织更好的保护环境给予被拆迁者更优厚的补偿更清廉的行政管理,04月11日 19:03
5976,秦砖汉瓦无言,FBI前员工6年前就抖出美乱疆阴谋要让新疆成为下一个台湾近日美国FBI前翻译西贝尔埃德蒙兹2015年的一段涉疆采访视频曝光她在采访中明目张胆地说出了美国的阴谋新疆是中国能源的大动脉我们想要逐渐在中国内部打性别牌种族牌说新疆的少数民族没有自己的土地我们要帮助他们他们遭受压迫说中国在屠杀他们折磨他们虽然美国大打人权牌但真实情况是我们从来不在乎百姓对不起人不属于我们的利益范围除非人可以被利用可以用来达到我们的目的中国日报百思不得其解的问题O果然蓄谋已久6年前FBI前员工就抖出了美国乱疆的阴谋L人民网的微博视频收起全文d,04月12日 16:55
4400,陇南文县发布,中国人权事业的进步举世瞩目国际论坛O网页链接,04月05日 22:14
4459,中国江苏网,中国人权事业的进步举世瞩目国际论坛全中国人民都在享受着国家发展带来的巨大红利这在全球范围内是了不起的人权成就我首次到访中国是15年前自那时起我陆续访问中国超过50次增进了对中国人民和中国制度的认识和理解令我尤为印象深刻的就是中国在人权领域取得的成就很多事实都证明中国人权事业的进步举世瞩目O网页链接收起全文d,04月05日 15:31
3241,白山黑水活于当下,论中央集权制的体系性优势和西方民主制的结构性缺陷摘要近代以来一直有这样的一种认识因为落后与弱势以为中国的中央集权制不如西方的民主制其实不然本文尽可能简单扼要的阐述中国的中央集权制的体系性优势和西方民主制的结构性缺陷关键词中央集权制西方民主制政府公心一社会国家为什么需要政府就国家而言社会是一个整体就公民社会组织而言其实有强弱之分如果没有规则规矩即是弱肉强食如何让社会上的公民组织和平相处和谐相生离不开公检法公检法者即是让规则规矩落到实处的执行者那么能够贯彻游戏规则能够落实公检法者即是政府二什么样的政府才算是好的政府论政府的好坏首先要论国家的治理怎样才算是好的治理呢良性有序健康的运转所以我们要明白政府的责任和作用在此我想说明就国家治理而言政府应该做好的事1根据当前的国际国内形势指明国家的前行方向并据此制定国家的大政方针2平台建设3作风建设为什么要强调作风呢因为事情是靠人做的没有好的作风再好的游戏规则都会变味4好的科学的符合人性的与时俱进的游戏规则的建设这个东西很重要关乎人心关乎社会关乎自然人心需要平和积极向善社会需要统筹自然需要和谐三政府为什么需要公心1政府掌握着社会资源的分配权2政府掌握着社会游戏规则的制定权和贯彻执行权3公平公正合理关乎着人心向背4社会有种种利益有种种势力唯有这样的一些利益和势力得到统筹治理与协调社会才会安宁5如果政府不公不正则种种状况丛生至严重者平衡破坏社会失序产生革命四西方民主制的结构性缺陷社会治理国家治理需要公心那么西方的这个体制先天就有两个私心1为了政党的运作资金他们需要向金主妥协2为了争取选票他们需要向选民妥协也就是说西方的这个执政党当他们在制定治国理政的方针政策的时候因为有了上述的两个私心他们在行动之初已经名正言顺地偏离了一个政府应该有的正确轨道其次西方政府的权力是碎片化的也就是说在整合社会资源进行社会建设的时候面对种种社会势力不同的利益诉求西方政府的作为是不给力的无法做到全局一盘棋五中央集权制的体系性优势一个国家其实就是一个整体就体系而论每一个时期都有其主要矛盾和次要矛盾那么治国理政的轻重缓急也就在这中间体现出来了中央集权制的优点其一就思想认识论能够做到全面的观察整体的思考这个国家这个社会面临的问题能够明了治国理政的轻重缓急只要认识到位就能够与时俱进做到全局一盘棋其二就行动能力论能够统筹兼顾能够协调平衡当正真的实现中央集权的时候其贯彻是有力的其执行是到位的附一关于体制的思考中国出了个秦始皇形成了中央集权制西方没有形成中央的强权形成了代议制作为政府它有分配社会资源的权力可是这个权力是由人来执行的人有私心私心很不好会产生不公平不公正一旦失衡会造成社会动荡所以在中国的体制下除了种种制度安排还提倡官员的道德修养那么西方呢为了约束私心采用了投票制如此形成了两种不同的体制不同的文明因为社会管理能力的限制其社会制度游戏规则到目前为止都有缺陷附二关于人文理念一切社会学不离心理学人文理念会怎样呢其实它有一个土壤适应性也有一个时代合理性任何超前的或者落后的都不适合应用在社会管理中然后呢这个人文理念还有一个体系性怎么讲就社会而言社会的良性有序健康地运转才是第一位的所以某个理念尽管本意不错如果不适合当时的社会环境同样不算是一个合适的理念比如民主自由人权应该说这些都是文明进步的好概念但是对于不同的国家不同的社会发展阶段其实有不同的内容我们所应该努力的是如何与时俱进地引领其具体的内容不断地进步2杭州收起全文d,01月15日 23:46
8228,鲁国平先生,赵立坚勇气从何而来无耻至极美国反中政棍再就是否抵制明年北京冬季奥运会展开讨论老巫婆佩洛18日叫嚣中国侵犯人权美国应以外交方式抵制北京冬奥佩洛西叫嚣抵制北京冬奥会L海客新闻的秒拍视频,05月20日 07:30
2250,黎讲野,蓬佩奥不满中国当选联合国人权理事会成员中方自己多照照镜子QQ浏览器O网页链接,2020年10月15日 23:39
1180,沙漠孤烟行,yeba的微博这就是美国的人权对此椰爸有两个不解一美国人的枪干嘛去了二如此公开杀人咋不见天天喊追责的中国公知们有一个对此发声追责更有甚者美国疫情汹汹死亡超10万人了咋就不见一个方方们出来叫嚷追责是不是也被美国警员压住脖子了在中国是不是没人压脖子可以随便叫嚷追责,2020年05月28日 23:46
4577,用户6634292506,在中国这个地方是没有人权的,04月06日 22:14
207,叶舟听雨,中国的伪民主自由派就是一帮害人的垃圾动不动就拿什么人权自由BB当初封城就讲什么侵犯人权停市内公共交通也叫嚷给市民生活造成不变交叉感染人数越来越大又骂管理不住,2020年02月08日 23:30
5443,香港中通社,在美歐要求公務員宣誓效忠就是正確的而在中國香港就不行這沒有道理據新华网報道說起西方在香港事務上的謬論在港生活近30年的意大利人高當尼感受頗深從所謂民主倒退到自由和人權被損害每當看到此類新聞見諸西方媒體時高當尼就感到既無奈又難過這些報道都不是事實某些政客和媒體就是想利用這些扭曲報道來抹黑香港進而打擊中國這樣的報道經常出現我感到很遺憾他說最近完善香港選舉制度受到一些西方媒體攻擊高當尼在意大利的家人和朋友讀到這些消息後紛紛打電話發信息詢問香港到底發生了什麼為了講清楚高當尼不得不從頭開始從國家安全本地立法一直沒有得到落實到非法佔中修例風波嚴重破壞香港繁榮安定再到香港國安法實施後社會恢復穩定和秩序以及反中亂港分子妄圖利用選舉制度漏洞再次興風作浪把這些解釋明白之後現在為什麼要完善選舉制度就很好理解了他說這也更加證明了西方對香港的一系列指控根本站不住腳比如說香港民主倒退就是無稽之談早在1993年高當尼就移居香港從事金融投資工作親眼見證了香港回歸前後的變化他認為港英時代的香港市民並沒有什麼參與政治表達意見的權利正是在香港回歸之後在一國兩制之下香港市民才享有了廣泛的民主和自由在不違反法律的情況下幾乎沒有任何限制這次香港的民主制度其實是得到了完善並沒有受到損害高當尼說選舉制度的漏洞被堵塞了社會的整體利益也得到了更好的代表至於西方媒體對愛國者治港原則的指責高當尼認為更是暴露了赤裸裸的雙重標準熱愛自己的國家在哪裏都是基本的原則我想不出在哪個國家能允許不愛國想要破壞國家的人去競選公職掌握國家權力他說在美國和歐洲要求公務員宣誓效忠就是正確的而在中國的香港就不行這是沒有道理的他說對於年近六旬的高當尼來說他近半的人生都是在香港度過這裏已經成為他的第二故鄉香港的自由和活力使得他非常享受這裏的工作和生活所以當他看到香港的和平與繁榮在修例風波中被踐踏和破壞市民的平靜生活被打破甚至生命安全也受到威脅時他發自內心地感到憤慨西方媒體的很多報道都是錯誤的事實是香港的民主選舉制度正在得以完善之前困擾這座城市的暴力問題已經得到解決香港已經從過去的動盪中挺了過來這些才是真實發生的事情他說對於香港恢復平靜和秩序高當尼十分欣慰他不用擔心上班途中遭遇黑暴襲擊而被困在路上也不用在進餐廳之前先分辨黃藍去年的聖誕節期間雖然新冠肺炎疫情嚴峻他享受了一個久違的和平歡樂的假期最近香港氣溫開始回升高當尼會在周末約上幾個朋友一起行山游水高當尼相信今後香港會更加穩定更加繁榮擺脫政治泥潭後香港會擁有更大的發展空間年輕人也會有更多的機會他說我很看好粵港澳大灣區這是香港的未來所在守护香港美国没资格居高临下同中国说话哈里斯说美国过去很多年是为石油而战韩媒吐槽中国球迷加油声太大新疆网红怼外媒收起全文d,04月09日 14:18
6966,中工网,噢该死这说的是美国美脱口秀演员抖包袱式讽刺美国中国让50万国民死于新冠病毒占了全球新冠死亡人数的20啊抱歉这说的是美国当地时间4月13日美国脱口秀演员李坎普在RT今夜编辑节目中上演了颇为讽刺的一幕他先是各种抖包袱借新冠疫情种族和人权问题等狂批中国随后突然发现自己看错剧本啊抱歉这说的是美国L环视频的微博视频收起全文d,04月15日 13:26
2160,58coin-十亿,丹麦首家资产规模200亿的养老基金将全部撤离中国A股市场与债券这是继美国联邦退休储蓄投资委员会之后全球第二家宣布不再投资中国A股市场的基金丹麦首家养老金公司Akademikerpension于官网公布将中国在其投资组合中剔除基金将会沽出目前持有市值近4亿丹麦克朗约48亿港元的中国国债及股票并将出售后的资金转投资于新兴市场该公司负责人指基金长期关注中国赚了不少钱以人权为原因并说由于要承担社会责任故必须对中国撤资收起全文d,2020年10月08日 23:23
6860,新浪新闻品牌官,美脱口秀演员抖包袱式讽刺美国网友讽刺效果拉满了近日美国脱口秀演员李坎普在他主持的今夜编辑RedactedTonight节目中狂抖包袱大肆调侃中国一顿猛说之后却话头急转说啊抱歉这说的是美国他用这种看错剧本的方式讽刺了美国的新冠疫情种族和人权等问题据悉今夜编辑节目由今日俄罗斯RT出品并将其定义为一个讽刺节目L环视频的微博视频收起全文d,04月15日 17:15
7081,用户7032950251,向泉州台商投资区组织部举报反映上田村村委会干部一家3口直系亲人当村干部把持村委会事务三个堂兄弟关糸一个妹妹是上田村村官嫂子村里人怕被村官一家人报复特向台商组织部反映明确表态不是他们法律权限管理范围内这一家4囗同时在职亲人当村官发展直系亲人当村官这样合法吗害人恶毒希望有关部门管一下严惩追究洛阳镇镇政府法人骆文坚枉法在泉州12345平台发布编造假的调查结果的刑事责任包庇违法违纪凶手组止犯罪凶手证据案件立案并制造冤枉冤假错案进行回复户主上错小孩到了征兵体检年龄不通知政府不通知这是犯罪和报复洛阳镇镇政府法人骆文坚更是编造谎言发布在12345平台这是溅踏人权和生存权力是骆文坚法人实施政府报复行为至今无人承认是错误如果你对镇政府调查不服你可以向上级机关继续反映这镇政府对我回复中国政府法人溅踏中国人的人权卑鄙无耻行径严惩作案上错户主凶手严惩阻止立案恶毒帮凶作恶多端会遭报应你们站在权力中心和猎物顶端不停用骗孑手段欺骗谎言发布12345平台上你们不会感到羞涩和恶心吗做错事为什么不敢认错如果政府枉法实行包庇政策将给全国人民带来黑暗社会他们会剥夺你生存权和生命权一直到你死亡为止洛阳镇镇政府法人骆文坚违法调查利用手中权力组止案件立案不愿意接受当面对证质证或三方对证编造假调查结果用骗孑手段欺骗谎言发布12345平台网上在证据铁证面前随便编造假的调查进行虚假发布和欺骗泉州台商投资区洛阳镇派出所负责上田村责任区民警明确告知只要泉州台商投资区纪检委同意查处他们可以立案侦破上错户主凶手终于说了真话要台商投资区纪检委同意才可立案不同意就不立案不管我们泉州政府多黑暗如果老百姓犯罪他们行动很快网络宣传也跟上村干部违纪违法他们就成了骗孑严惩违纪违法犯罪凶手严惩包庇假调查不调查违纪违法包庇凶手恶毒泉州市政府你们手下官官相互为什么害怕当面对证为什么怕公安局立案为什么怕去公安局对所有调查结果进行对证做笔录立案你们见不得人见不得光然后你们牙口无言不敢回答无语你们是无语无言政府吗让上错户主作案凶手绳之以法立案破案得到严惩我们泉州政府从洛阳派出所到洛阳镇政府不要充当保护伞不管你们怎样保护犯罪凶手拖时破坏证据或通风报信阻止案件立案但是还是会留下犯罪凶手留下犯罪证据中国司法不公正寻求异地警察破案立案严惩凶手严惩包庇凶手官员洛阳镇镇长法人在泉州12345平台对我投诉工单调查回复进行欺骗编造谎言并制造寃假错案结果发布泉州12345平台进行回复我们泉州政府就是要出这样骗孑骟子人当官恶毒呀泉州台商投资区洛阳镇政府法人骆文坚实施假调查报告对违纪违法村干提供保护对我一家人进行打击报复并且用卑鄙无耻手段欺骗我们一家人阻止案件立案包庇违法犯罪凶手寻求社会人士支持和帮助追究洛阳镇政法人骆文坚包庇违法犯罪刑事责任村里做了对不起老百姓的事然后泉州台商投资洛阳镇政府调查结果对我多次连续性欺骗我打电话多次告知洛镇政府办公室说明镇政府调查结果都是欺骗的可后来更是报复性编造假的调查结果洛阳镇政府更是连续性用诈骗手段结果发布在泉州12345平台上亲身经历泉州台商投资区洛阳镇政府及官员专业工作方案欺诈百姓在有证据面前铁证面前他们都愿编造假的调查包庇违法违纪者这是我们中国司法不公平公正政府变成黑恶打击报复手段政府成了诈骗老百姓政府大骗孑大骗孑泉州洛阳镇政府镇长骆文坚法人代表在12345平台编造谎言假调查结果包庇上田村违法犯罪村干部对上错户主土地征用小孩征兵银行存折等等我提供12345平台举报洛阳镇政府发放假调查结果网上做为法人代表骆文坚包庇违法犯罪上田村干部应负主要责任对我一家人进行打击报复诉求人要求三方对质要求在有视频有录音的公安局进行协商反映与原工单QZ20080800263QZ19062800006QZ19080500438QZ20020200029QZ20031800004QZ20050300205我只要求在公平正义的环境下立案做笔录镇政府不同意望福建省政府泉州政府部门明察不能让泉州一些政府官多个部门成为诈骗团伙骗孑老百姓这样要求他们都不同意泉州台商投资区洛阳镇政府法人骆文坚想办法利用自身权力帮助故意作案上错户主凶手进行包庇阻止案件立案全力保护使其免除一切法律制裁洛阳镇政府及上田村会官员如你对镇政府调查不服你可以向上一级机关或有关部门反映恶会有恶报时间未到一个镇政府太极拳高级欺骗诈骗老百姓歹毒会遭报应中国政府司法不公正黑恶势力联合体验证说明村官也是官一句话从上到下多部门集体抱成一团联合一起形成钢铁般黑恶势力中国政府败类也是中国政府法治国家无作这样变成黑社会欺视老百姓国家明知违法犯罪泉州台商投资公安局洛阳派出所副所长厦华明做笔录时只要提到洛阳洛阳镇政府及法人骆文坚假调杳证据指使民警不让写进去有证据证明镇政府就是骟子民警告知不能写进去司法不公正这样法律害死我们老百姓恶毒党的政策和法律法规都是为了老百姓着想只可惜被下面的的歪嘴和尚念坏了经地方的司法腐败已成塌方式的现象如得不到有效的遏制再好的政策和再完善的制度也只是昙花一现而已只要村委会做违法犯罪的亊投诉镇政府就变成通风报信毁灭证据让违法违纪者免于一切法律制裁然后就会出现一些背后利益后台黑恶势力保护伞全力包庇保护背后我们中国一些政府官员也充当黑恶势力帮凶民告官有几个告得赢我们中国政府法律己经真实体现但到了泉州市一些执法部门调查专业手段通风报信拖时间枉法有法不依欺骟谎言骗子百姓一旦违法没任何商量从轻不放过泉州政府部门做了违法犯罪对不起老百姓的事不敢认错不作为那来法律法律是专给老百姓量身定倣是给泉州一些执法官员一种双重执法标准选择性执法这样做我们中国政府的法律就成大骗子骗人的骗了全国人们老百姓本来我己经及时报警到所里也做了笔录可以直接查电脑lP地址恶意犯罪凶手可以抓到由于法人骆文坚包庇拖时间通风报信导制上错户口凶手未能受到法律惩罚拖这么久时间都一些大骗子恶官如果现在查电脑找IP地址还是能抓到凶手我们是中国人我们村镇政府如此歹毒这是我们中国政府的悲哀凶残软暴力歹徒你们会得到法律严惩洛阳政府法人骆文坚也调查结果发布12345平台上田村委会电脑未升级我儿子户口确实上错别人户口里洛阳镇政府对上田村委官员进行保护包庇并制造冤假错案结果回复让村里恶官更加强大免受违法违纪处理洛阳镇政府处理告知上田村不存严重过错最多只能给村干部批评教育我是泉州台商投资区洛阳镇上田村民王加山实名举报洛阳镇政府法人骆文坚我投诉泉州12345单号1上田村委把我儿子上错别人户囗里2土地征用补偿等叫他人领取3政府发放给银行存折叫他人领4不通知小孩征兵体检骆文坚法人在12345对我投诉工单假调查虚假进行回复严惩洛阳镇政府及上田村委官员包庇犯罪凶手我有上田村委会违法犯罪证据和洛阳镇政府镇长法人骆文坚枉法假调查结果欺骗谎言复印件我做一份笔录在派出所副所长厦华明手里至今不立案我提供证据材料反映他们相互包庇黑恶势力证据收起全文d,04月15日 04:20
849,暖洋的屋,有时候挺羡慕阿三哥的无爱心传递123聊怎么样有人权无人权全世界主流媒体始终没有鸟他中国干点啥就要被用放大镜看L时间视频的秒拍视频,2020年04月19日 23:43
4136,今日正言,正言正片青年網紅手撕HM籲先關心糟糕衣服質量瑞典服裝品牌HM宣稱抵制新疆棉花引發中國網友憤怒在內地生活港青網紅basa帽哥怒而喊話別浪費時間去關注中國人權問題了我生活在中國我可以告訴你中國根本沒有這些問題並認為HM應該把注意力放在應該關心的事情上比如糟糕的衣服質量L今日正言的微博视频收起全文d,03月26日 23:45
2265,韦观World,大眼看美国美大使馆又断章取义拿基本法说事拿人权说事而就在10月13日中国俄罗斯和古巴入选联合国人权理事会这是打狠狠地打了美国一记耳光对于香港你没有打砸抢烧的自由没有袭警砸车的自由没有纵火焚人的自由没有抛砖砸人的自由没有煽动分裂的自由没有暴力反政府的自由没有教育学生否定甚至仇恨自己民族和国家的自由英国没有这样的自由美国也没有这样的自由全世界任何国家也没有这样的自由美国收起全文d,2020年10月16日 23:36
898,抱蔚蔚宝贝,绝望打在公屏肖战牛逼小废虾牛逼花呗式追星邪教式粉主真的可以靠资本为所欲为的话麻烦大佬你给个眼色我卸载微博屁民不配有人权是吗中国反邪教紫光阁人民日报,2020年04月27日 23:41
6222,半打香蕉一斤草莓不要山楂,美国和日本就是妥妥的一家人哈天天打着自由的幌子搞压榨顶着人权的名头搞歧视从政府到人民都跟没读过书一样自以为掌握国际游戏的所有法则站在制高点不过是倚仗着两次世界大战发黑心财建立起的国际秩序来撒泼没有历史的民族就这么可怕日本真的典型的披着羊皮的狼看起来规矩多的要死其实就是怕麻烦不担责任表面上笑嘻嘻背地里弯弯绕绕多的可以整死你一天天跟中邪一样搞军国主义尼玛就核排泄这个问题居然还有人觉得没危害哈不知道该说他们傻人乐观还是无知无罪这尼玛有什么好洗白的就是一肚子坏水我自己遭殃了十年也要拉着全世界共沉沦从美国的说明上看就是想把日本这个核排搞成制裁中国生态的一张牌觉得中国水资源肯定要完尼玛要不然说怎么没有历史眼光浅短的要死这尼玛辐射这种东西只是时间长短问题而已说白了就是要毁灭世界尼玛真的一群疯批我真的是个无战世界和平主义者哈我现在觉得美国的做法真的好恶心有资本主义这个世界就没办法和平哈直接把他们国土炸成一片灰行不行啊尼玛救命吧我还想活到我能谈恋爱哈不想两年后就因为辐射死掉收起全文d,04月13日 18:47
2670,驚醒離鄉客忽而夢見那天,时尚COSMO反华时尚cosmo我投给了时尚cosmo造谣中国涉疆人权这个选项你也快来表态吧,2020年11月23日 23:12
196,我是老顽童ming,人民日报联合国秘书长充分肯定中国抗疫努力联合国秘书长古特雷斯2月4日表示面对这场疫情中国动员了巨大的资源和能力来加以应对联合国对这一努力给予充分肯定古特雷斯表示他有一种担心在目前情况下人们有时很容易用一种有歧视倾向的视角看待问题并怀有一种侵犯人权的倾向仅仅因为种族或其他原因无辜的人往往会受到羞辱避免这一点非常重要O网页链接收起全文d,2020年02月06日 23:20
6519,DH火以,日本番茄酱大王可果美停止进口新疆番茄日经亚洲评论14报道称他们了解到日本番茄酱之王可果美Kagome已经停止进口中国新疆的番茄报道宣称越来越多西方品牌停止从新疆采购产品此前HM耐克等国际服装企业因抵制新疆棉花声明在华引起广泛声讨和抵制浪潮报道称去年日本番茄酱主要生产商可果美停止进口用于某些酱汁产品的新疆番茄已经进口的番茄将于今年年底用完这些番茄主要是以番茄酱的形式运输的一名可果美的代表宣称除了成本和质量外人权问题也是决策的一个因素LDH火以的微博视频收起全文d,04月14日 19:50
5166,想看懂山海经,中国应该联合原住民国家搞个农产品的去殖认证中国加大原住民的农产品进口收紧殖民侵略者出口的农产品以及加工品凤凰新闻关岛军事化严重侵犯民权美国收到联合国人权指控函环球时报驻美国特约记者林日任重环球时报记者郝爽言就在美国政府以人权卫士自居在全世界到处挥舞人权大棒之时不料自已却被来自联合国人权理事会的3名特别O关岛军事化严重侵犯民权美收到联合国人权指控函主流美媒又一次集体沉默来自凤凰新闻客户端收起全文d,04月08日 02:20
6183,周成洋CY,有没有发现一个问题日本排放核污水入海这一违背其他国家人权的行为竟然没有被美国政府谴责由此也可见美国一些政客对中国新疆的人权谴责是多么双标的丑陋行径毫无疑问日本排放核污水事件也是对西方人权卫道士的有力驳斥,04月13日 21:28
6193,爱信阳,赵立坚就疫情应对五问美国针对美国国务卿布林肯近日再次对中国抗疫措施的无端指责外交部发言人赵立坚4月13日说美国累计新冠肺炎确诊病例超3100万死亡病例超56万分别是中国的300倍和110多倍死亡病例人数已经超过在一战二战朝鲜战争越南战争中美军死亡的人数总和美国疫情应对可以说是一塌糊涂惨痛失败相比而言中国抗击疫情取得重大战略成果我不知道美方个别政客从哪里来的底气和颜面来标榜美式人权批评中国的疫情应对赵立坚说赵立坚反问美方他们对疫情吹哨人朱海伦医生布莱特博士克罗泽尔舰长做了什么对新泽西州贝尔维市长加利福尼亚州圣克拉拉县卫生官员有关疫情时间线前移的线索作何回应对国际社会高度关注的德特里克堡种种疑点作何解释打算何时邀请世卫组织专家去美国开展溯源调查该如何处理这些该做未做的事该答未答的问题新华视点记者董雪伍岳2北京中华人民共和国外交部信阳生活收起全文d,04月13日 20:41
5975,安康中院,快讯蓄谋已久FBI前员工6年前就抖出美乱疆阴谋要让新疆成为下一个台湾近日美国FBI前翻译西贝尔埃德蒙兹2015年的一段涉疆采访视频曝光她在采访中明目张胆地说出了美国的阴谋新疆是中国能源的大动脉我们想要逐渐在中国内部打性别牌种族牌说新疆的少数民族没有自己的土地我们要帮助他们他们遭受压迫说中国在屠杀他们折磨他们虽然美国大打人权牌但真实情况是我们从来不在乎百姓对不起人不属于我们的利益范围除非人可以被利用可以用来达到我们的目的中国日报O果然蓄谋已久6年前FBI前员工就抖出了美国乱疆的阴谋L人民网的微博视频收起全文d,04月12日 16:55
2859,从宇宙黑洞飞出火凤凰,V光计划美国驻华使馆利用国际人权日号召中国人大胆说站出来鼓动和平抗议对美国2020年惨不忍睹的人权纪录却避而不提美国驻华使馆的这个贴文遭到中国网友的无情嘲笑L胡锡进的微博视频,2020年12月10日 23:36
3841,你为什么脸红哇,EchoLin柒柒_生活和工作当然要分开啊纪录片里展现的就是他们的生活生活里人人平等我们在新中国成立的第72年倡导世界人权人人平等这种普世的价值理念纪录片中展示的生活里人人平等这是写进我国宪法里的到底是哪些生活在封建时期的人不认同这种观念啊,03月05日 23:19
4915,深圳卫视_正午30分,美针对亚裔仇恨犯罪激增外交部美方应真正践行保护人权承诺中国外交部发言人赵立坚昨天表示近几年美国针对亚裔等少数族裔的仇恨犯罪不断上升发生了很多悲剧特别是疫情发生以来美国上届政府有关政客发表公开或暗示性仇外言论使用针对特定地域或人群的名字来替代新冠病毒散播虚假信息和种族歧视的言论这种做法极为不负责任直接导致针对亚裔的种族歧视和仇恨犯罪愈远愈烈L深圳卫视_正午30分的微博视频收起全文d,04月07日 17:14
638,田--园,在澳洲布里斯班中国留学生不敢戴口罩去大型超市购物担心遇到歧视和麻烦只能到华人开的小超市购物备点急需生活物品西方还有人权吗戴个口罩是犯罪吗澳洲李市民,2020年03月22日 23:32
8181,手机微摄技能,美国政客以中国为敌打着人权幌子打压中国企业产业目的是禍乱新疆遏制中国发展对拜登之流的霸凌做法需要全球共诛之世界共讨之,05月20日 13:24
